#{"t_start": 1708762654.292479, "env_id": "None"}
r,l,t
204.0,186,0.281772
211.0,211,0.551756
80.0,80,0.644608
92.0,92,0.752443
47.0,38,0.795189
117.0,117,0.92924
64.0,64,1.003773
57.0,57,1.069395
21.0,21,1.093693
21.0,21,1.118579
71.0,71,1.198983
33.0,33,1.233905
62.0,62,1.309644
21.0,21,1.332792
86.0,86,1.437445
197.0,197,1.690745
173.0,173,1.897473
19.0,19,1.918513
247.0,247,2.218614
103.0,103,2.335871
199.0,199,3.769177
104.0,104,3.890631
140.0,131,4.044566
35.0,35,4.081856
217.0,217,4.341134
132.0,132,4.505332
148.0,148,4.686265
145.0,145,4.870835
71.0,53,4.931115
21.0,21,4.954782
74.0,74,5.050616
96.0,96,5.16587
106.0,88,5.27562
128.0,128,5.433765
47.0,47,5.491623
301.0,301,5.880397
32.0,32,5.920391
22.0,22,5.945338
89.0,89,6.058311
92.0,92,6.173632
186.0,186,7.56763
33.0,33,7.608981
45.0,45,7.66417
149.0,149,7.853627
34.0,34,7.901663
140.0,140,8.077059
53.0,53,8.146218
241.0,241,8.449147
59.0,59,8.516822
143.0,143,8.693543
121.0,121,8.846588
38.0,38,8.901046
106.0,106,9.029233
51.0,51,9.092627
154.0,154,9.276791
301.0,301,9.661911
30.0,30,9.698438
64.0,64,9.776389
19.0,19,9.800948
111.0,111,9.934633
121.0,121,11.234793
98.0,98,11.362055
65.0,65,11.441802
158.0,158,11.646986
63.0,63,11.725905
28.0,28,11.759315
31.0,31,11.796391
157.0,157,11.993198
93.0,93,12.116362
64.0,64,12.280816
125.0,107,12.413467
77.0,77,12.503965
90.0,63,12.579208
76.0,76,12.680426
47.0,47,12.739937
21.0,21,12.762938
34.0,34,12.801496
55.0,55,12.869522
70.0,70,12.954635
199.0,199,13.217407
63.0,63,13.298874
41.0,41,13.350403
93.0,93,13.466219
147.0,147,13.654933
5.0,5,13.661412
107.0,107,14.938203
47.0,47,14.994091
59.0,59,15.062004
69.0,69,15.143836
57.0,57,15.213881
102.0,102,15.33894
35.0,35,15.378303
196.0,160,15.58226
5.0,5,15.587552
164.0,164,15.783731
129.0,129,15.942755
83.0,83,16.042711
76.0,76,16.135264
47.0,47,16.19362
124.0,124,16.347863
117.0,117,16.492464
59.0,59,16.564193
63.0,63,16.64277
124.0,124,16.79727
49.0,31,16.832783
73.0,73,16.921662
161.0,161,17.13374
29.0,29,17.239799
94.0,94,17.35688
69.0,69,17.443091
175.0,175,18.856942
208.0,208,19.12245
181.0,181,19.348107
65.0,65,19.429163
50.0,50,19.485676
170.0,152,19.677857
161.0,161,19.893843
147.0,147,20.084461
133.0,133,20.245504
62.0,62,20.322275
60.0,42,20.375102
49.0,49,20.43201
19.0,19,20.45315
27.0,27,20.488866
301.0,301,20.860757
13.0,13,20.875678
193.0,193,21.124948
187.0,187,22.516384
207.0,189,22.766717
72.0,72,22.854371
29.0,29,22.889752
77.0,77,22.987504
178.0,178,23.205464
26.0,26,23.235454
162.0,162,23.430874
82.0,82,23.539122
259.0,259,23.871029
35.0,35,23.912862
47.0,47,23.96841
126.0,117,24.110622
67.0,67,24.196927
229.0,229,24.497494
36.0,36,24.5423
59.0,59,24.612442
21.0,21,24.635799
199.0,199,24.899878
145.0,145,26.23294
147.0,147,26.422198
38.0,38,26.465778
31.0,31,26.500916
73.0,73,26.590067
9.0,9,26.599579
267.0,267,26.937924
301.0,301,27.330105
52.0,52,27.393362
87.0,69,27.478581
57.0,57,27.546312
75.0,75,27.636782
23.0,23,27.6623
86.0,86,27.765404
301.0,301,28.146179
8.0,8,28.154715
32.0,32,28.191838
40.0,40,28.240554
51.0,51,28.303575
59.0,59,28.374508
51.0,33,28.416563
137.0,137,28.633699
154.0,154,30.083951
20.0,20,30.10922
185.0,185,30.373169
59.0,59,30.445209
45.0,45,30.500934
50.0,50,30.564759
121.0,121,30.741006
29.0,29,30.774879
175.0,175,30.996958
135.0,135,31.167346
13.0,13,31.181887
44.0,44,31.238758
53.0,53,31.30321
86.0,86,31.406588
170.0,170,31.620517
51.0,51,31.684125
19.0,19,31.707348
61.0,61,31.784172
54.0,54,31.849032
19.0,19,31.878733
24.0,24,31.906386
99.0,99,32.030703
253.0,235,32.347505
67.0,49,32.416384
289.0,289,34.29725
142.0,142,34.508284
70.0,52,34.576597
15.0,15,34.595225
14.0,14,34.615508
32.0,32,34.657915
99.0,81,34.770729
59.0,59,34.861088
123.0,123,35.031318
30.0,30,35.070371
33.0,33,35.114803
107.0,89,35.237819
301.0,301,35.734491
129.0,129,35.928325
42.0,42,35.988343
88.0,88,36.116744
5.0,5,36.122692
17.0,17,36.145618
185.0,185,36.422152
104.0,86,36.567796
13.0,13,36.584453
65.0,65,36.673932
301.0,301,37.13015
111.0,111,38.927579
63.0,63,39.015632
101.0,101,39.165072
125.0,125,39.341198
28.0,28,39.383662
65.0,65,39.472369
90.0,90,39.594864
137.0,137,39.792208
105.0,105,39.945052
33.0,33,39.99157
153.0,153,40.200003
59.0,32,40.239708
87.0,87,40.360976
116.0,107,40.511238
67.0,49,40.57548
101.0,83,40.698088
243.0,243,41.031091
46.0,46,41.088919
25.0,25,41.121901
164.0,164,41.343444
149.0,149,41.536611
68.0,50,41.598693
215.0,215,43.07909
57.0,57,43.154216
177.0,177,43.385882
58.0,58,43.46097
301.0,301,43.869134
118.0,100,44.007241
158.0,131,44.178192
108.0,108,44.316424
