#{"t_start": 1708333751.322212, "env_id": "None"}
r,l,t
-115.0,126,0.244047
-59.0,65,0.30285
-72.0,83,0.371259
-32.0,43,0.41828
-192.0,203,0.615709
-55.0,66,0.681888
-4.0,10,0.690722
-139.0,145,0.825594
-100.0,111,0.929883
-231.0,237,1.141757
-85.0,91,1.257835
-66.0,77,1.331274
-21.0,27,1.357155
-79.0,90,1.433759
-180.0,191,1.628388
-56.0,62,1.686981
-62.0,68,1.747281
-261.0,272,2.012489
-54.0,65,2.068259
-146.0,157,3.334355
-121.0,132,3.471744
-69.0,80,3.541591
-64.0,70,3.605891
3.0,8,3.612564
-9.0,15,3.624564
-54.0,65,3.681566
-81.0,87,3.762226
-32.0,43,3.804334
-152.0,163,3.947674
-23.0,34,3.981262
-42.0,48,4.025007
-15.0,26,4.051625
-52.0,58,4.115411
-2.0,13,4.126768
-129.0,135,4.244838
-17.0,23,4.264143
-53.0,59,4.325523
-33.0,39,4.360249
-12.0,23,4.381448
-6.0,12,4.393578
-116.0,127,4.5045
-26.0,32,4.532854
-62.0,73,4.597698
-74.0,80,4.669129
-110.0,121,4.776869
-12.0,23,4.809376
-276.0,287,5.077478
-64.0,75,6.168061
-31.0,42,6.20953
-55.0,61,6.260963
-141.0,147,6.405171
-21.0,32,6.433205
-153.0,159,6.577492
-7.0,18,6.596152
-61.0,72,6.660156
-140.0,146,6.795668
-93.0,104,6.890471
-16.0,22,6.912747
-179.0,190,7.077278
-39.0,50,7.128591
-19.0,30,7.156615
-112.0,118,7.258411
-121.0,132,7.375984
-55.0,66,7.434846
-61.0,67,7.493583
-204.0,215,7.692338
-12.0,18,7.706975
-150.0,156,7.841874
-60.0,71,7.901442
-129.0,135,9.064648
-92.0,103,9.154905
-34.0,40,9.193599
-59.0,70,9.258826
-125.0,131,9.386083
-135.0,146,9.519652
-45.0,56,9.570267
-42.0,53,9.620074
-119.0,125,9.750194
-18.0,24,9.773799
-122.0,133,9.903585
-8.0,19,9.922072
-110.0,121,10.042828
-48.0,54,10.098305
-18.0,29,10.127056
-57.0,63,10.190886
-89.0,100,10.290074
-50.0,61,10.349853
-73.0,84,10.434606
4.0,7,10.441359
-4.0,10,10.450636
-41.0,52,10.503899
-39.0,45,10.545868
-30.0,36,10.578896
-29.0,35,10.610798
-44.0,50,10.652846
-15.0,21,10.673026
0.0,11,10.68447
-95.0,101,10.772307
-20.0,26,10.79859
-65.0,76,10.867705
-73.0,79,10.970863
-18.0,29,11.002244
-67.0,78,12.170951
-15.0,26,12.194974
-147.0,158,12.348078
-57.0,63,12.414646
-281.0,292,12.696897
-125.0,136,12.827316
-3.0,14,12.84129
-345.0,356,13.174955
-204.0,215,13.384669
-36.0,47,13.429767
-95.0,101,13.520897
-138.0,149,13.760814
-73.0,79,13.847136
-2.0,13,13.864434
-48.0,54,13.922032
-145.0,151,14.156202
10.0,1,14.157425
-25.0,36,14.196607
-113.0,124,15.370277
-179.0,190,15.553096
-20.0,26,15.578384
-35.0,41,15.618029
-40.0,51,15.670368
-19.0,30,15.699781
-468.0,479,16.17097
-108.0,114,16.277233
-44.0,55,16.33145
-81.0,92,16.430523
-81.0,87,16.522659
-39.0,45,16.567385
-47.0,58,16.630829
-60.0,71,16.710937
-129.0,140,16.872711
-3.0,14,16.903535
-118.0,129,17.044473
-157.0,168,17.232836
3.0,8,17.242425
-24.0,30,17.273999
-25.0,31,17.308964
-8.0,14,17.323552
-102.0,113,17.450763
-38.0,49,18.686948
-75.0,86,18.775077
-34.0,40,18.817652
-62.0,73,18.895319
-191.0,202,19.098035
-71.0,82,19.185362
-7.0,18,19.206204
-172.0,178,19.393225
-15.0,26,19.421641
-96.0,102,19.528177
-105.0,116,19.657591
-86.0,92,19.758784
-32.0,38,19.797033
-179.0,185,19.985484
-124.0,135,20.119399
-68.0,74,20.198802
-69.0,75,20.277662
-5.0,11,20.288649
-60.0,71,20.357808
-23.0,34,20.391363
-133.0,139,20.5855
-36.0,42,20.629604
-81.0,92,20.720181
-108.0,119,22.003076
-55.0,66,22.070375
-52.0,63,22.134925
-41.0,52,22.192812
-231.0,242,22.438989
-18.0,29,22.470245
-21.0,32,22.503064
-51.0,57,22.565217
-23.0,34,22.601038
-60.0,66,22.671023
-21.0,32,22.702642
-47.0,53,22.751357
-194.0,200,22.928168
-69.0,80,22.997599
-25.0,31,23.023272
-24.0,30,23.04787
-31.0,37,23.08215
-96.0,102,23.1686
-54.0,65,23.228144
-52.0,58,23.276274
-25.0,31,23.305231
-78.0,84,23.378739
-82.0,93,23.458318
-18.0,24,23.478393
-97.0,108,23.568841
-294.0,305,23.833223
-17.0,23,23.852738
9.0,2,23.854392
-168.0,179,25.091781
-11.0,22,25.114941
-97.0,108,25.222736
-57.0,68,25.29428
-150.0,156,25.452602
-22.0,33,25.485368
-6.0,12,25.49972
-109.0,120,25.611908
-146.0,152,25.758983
-37.0,48,25.810091
-71.0,77,25.881062
-102.0,108,25.981975
-67.0,73,26.049106
-82.0,93,26.136034
-59.0,70,26.19887
-27.0,38,26.238275
-96.0,107,26.339022
-45.0,56,26.389702
-35.0,41,26.42629
-94.0,105,26.522037
-153.0,164,26.677795
-6.0,12,26.688758
-100.0,106,26.789319
-13.0,19,26.806361
-92.0,98,26.895735
-83.0,94,28.037412
-29.0,35,28.071751
-237.0,248,28.328046
-107.0,113,28.444793
-2.0,8,28.452763
-73.0,84,28.535706
-76.0,87,28.616341
-62.0,68,28.68389
-68.0,79,28.762102
-132.0,138,28.897111
-56.0,62,28.959787
-41.0,47,29.005454
-71.0,82,29.079907
1.0,10,29.089157
-31.0,37,29.123107
-46.0,52,29.17589
-123.0,129,29.301721
-23.0,34,29.350035
-61.0,72,29.418469
-60.0,71,29.486857
-128.0,134,29.633244
-63.0,69,29.697011
-135.0,141,29.823499
-29.0,40,29.859579
-67.0,73,29.924412
-134.0,145,31.151976
-130.0,141,31.299615
-185.0,196,31.519193
-30.0,41,31.556036
-55.0,61,31.613109
-91.0,102,31.721682
-30.0,36,31.758872
-122.0,133,31.900633
-70.0,81,31.983285
-364.0,375,32.367532
-17.0,23,32.390848
-46.0,52,32.443705
-20.0,26,32.469884
-72.0,83,32.55617
-77.0,83,32.633471
-223.0,234,32.854106
-62.0,73,32.924887
-21.0,32,32.961598
-47.0,58,33.019593
-43.0,54,33.077827
-11.0,17,33.094843
-179.0,185,34.477874
-71.0,77,34.553938
-22.0,28,34.579865
-68.0,79,34.656589
-137.0,148,34.794183
-32.0,38,34.837724
-78.0,84,34.922152
-96.0,107,35.033904
-54.0,60,35.09105
-28.0,39,35.124832
-37.0,48,35.172307
-35.0,41,35.21124
-86.0,92,35.296785
-7.0,13,35.308059
-68.0,74,35.374524
-54.0,60,35.429677
-109.0,120,35.549761
-133.0,139,35.69606
-139.0,150,35.845695
-28.0,39,35.885973
-49.0,55,35.9396
-27.0,33,35.971484
-156.0,167,36.136883
-117.0,123,36.255467
-94.0,100,36.353654
-8.0,14,36.365924
-1.0,12,37.427457
-83.0,89,37.507449
-15.0,26,37.530117
-27.0,38,37.568203
-47.0,53,37.618815
-38.0,49,37.667009
-168.0,174,37.841126
-76.0,82,37.922748
-137.0,148,38.070085
-130.0,136,38.199166
-78.0,89,38.280793
-98.0,109,38.38777
-141.0,147,38.526301
-36.0,47,38.565477
-81.0,92,38.659208
10.0,1,38.660556
-109.0,115,38.766545
-130.0,141,38.889911
-61.0,72,38.953537
-58.0,69,39.01152
-53.0,64,39.068848
-162.0,173,39.215781
-95.0,106,39.306469
-91.0,97,40.329823
-112.0,123,40.438803
-77.0,83,40.506353
-2.0,13,40.519714
-95.0,106,40.607612
-123.0,134,40.727209
-48.0,59,40.779229
-157.0,163,40.91922
-47.0,58,40.975623
-86.0,92,41.055828
-105.0,116,41.153148
-28.0,34,41.18192
-92.0,98,41.268149
-51.0,62,41.320969
-47.0,58,41.373235
-150.0,156,41.509129
-170.0,176,41.655117
-111.0,117,41.756204
-26.0,32,41.785666
-25.0,31,41.812466
7.0,4,41.815746
-6.0,12,41.826524
8.0,3,41.829042
-102.0,108,41.92244
-103.0,114,42.022139
-65.0,71,43.020761
-89.0,100,43.111639
-49.0,60,43.167579
-128.0,134,43.281235
-4.0,10,43.289642
-95.0,106,43.385738
-316.0,327,43.66727
-101.0,107,43.759722
-37.0,43,43.797592
-20.0,31,43.823265
-68.0,74,43.888
-34.0,45,43.927204
-22.0,28,43.951771
-40.0,46,43.995541
-30.0,36,44.027013
-27.0,38,44.05758
-56.0,62,44.112944
-44.0,50,44.165899
-17.0,23,44.188618
-127.0,133,44.302732
-74.0,85,44.373765
-54.0,65,44.434318
-63.0,74,44.498311
3.0,8,44.506572
-124.0,130,44.618981
-50.0,56,44.666305
-26.0,32,44.693169
-48.0,59,44.745892
-27.0,38,45.698269
-88.0,94,45.780086
-172.0,183,45.935305
-61.0,72,46.011436
-7.0,18,46.027671
-37.0,48,46.072586
-61.0,72,46.133452
-67.0,78,46.203209
-145.0,156,46.33912
-172.0,178,46.49614
-5.0,16,46.510274
-124.0,135,46.626211
-20.0,26,46.647304
-41.0,47,46.689692
-9.0,20,46.706647
-77.0,83,46.779118
-69.0,80,46.848337
-235.0,246,47.066243
-103.0,114,47.167485
-171.0,182,47.328857
-63.0,69,47.391271
-44.0,55,47.446793
-34.0,40,47.486834
-51.0,62,48.590805
-46.0,52,48.641322
-40.0,46,48.690704
-36.0,42,48.732934
-56.0,67,48.802179
-88.0,94,48.892712
-52.0,63,48.951794
-198.0,209,49.161209
-54.0,65,49.22452
-4.0,10,49.23329
-89.0,95,49.319728
-119.0,130,49.433873
-29.0,35,49.464137
-74.0,80,49.539429
-81.0,87,49.612854
-47.0,58,49.663841
-114.0,125,49.773168
-160.0,166,49.919547
-105.0,111,50.015365
0.0,11,50.024463
-24.0,30,50.052861
-87.0,93,50.13089
-43.0,54,50.182809
2.0,9,50.190506
-58.0,69,50.250629
-68.0,74,50.313957
-27.0,38,50.345475
-254.0,260,51.510741
-29.0,35,51.541669
-53.0,59,51.589232
-61.0,67,51.648905
-51.0,57,51.695296
-35.0,46,51.738357
-21.0,27,51.764076
-52.0,58,51.812484
-58.0,69,51.87004
-36.0,42,51.906909
-62.0,68,51.971214
-49.0,55,52.016758
-1.0,7,52.025484
-28.0,34,52.056207
-36.0,42,52.091038
-71.0,82,52.162096
-66.0,72,52.22094
-35.0,41,52.258842
-121.0,132,52.375282
-12.0,23,52.394802
-31.0,37,52.424893
-307.0,318,52.697118
-111.0,122,52.801294
0.0,11,52.810409
-136.0,142,52.932015
-67.0,73,52.99701
-84.0,95,53.078466
-32.0,38,53.114162
-36.0,47,54.070964
-11.0,17,54.085127
-39.0,45,54.126484
10.0,1,54.127395
-34.0,40,54.163128
-28.0,34,54.191942
-43.0,54,54.240509
-113.0,124,54.347263
-39.0,50,54.390491
2.0,9,54.397966
-87.0,93,54.480035
-153.0,164,54.617563
-89.0,100,54.705089
-81.0,92,54.78675
-27.0,33,54.813895
-70.0,76,54.883514
-84.0,90,54.959493
-27.0,33,54.988418
-146.0,152,55.116566
-38.0,49,55.16132
-19.0,25,55.185028
-4.0,15,55.197724
-31.0,42,55.232433
-48.0,59,55.283823
-71.0,77,55.347667
-52.0,63,55.405497
