#{"t_start": 1708333832.0969012, "env_id": "None"}
r,l,t
-21.0,32,29.655284
-22.0,28,29.689704
6.0,5,29.695405
-19.0,25,29.725314
-91.0,97,29.842044
-33.0,39,29.888377
-16.0,27,29.920493
-79.0,85,30.020678
-15.0,21,30.047406
-10.0,16,30.067654
-57.0,63,30.145074
-22.0,28,30.178988
-24.0,30,30.215584
-61.0,67,30.293033
-21.0,32,30.333752
-17.0,23,30.360493
-110.0,116,31.918208
-66.0,77,32.010723
-7.0,13,32.026087
-18.0,24,32.053907
-16.0,22,32.084418
-7.0,13,32.104345
-41.0,47,32.169849
-18.0,24,32.201124
-18.0,24,32.23081
-41.0,47,32.289457
-30.0,36,32.330564
-86.0,97,32.44493
-41.0,47,32.50454
-21.0,27,32.536452
-64.0,70,32.638961
-21.0,27,32.672782
-88.0,99,32.791501
-16.0,22,32.81972
-100.0,111,32.950665
-19.0,30,32.986518
-47.0,53,33.052655
-29.0,35,33.093849
-46.0,52,33.158463
-57.0,68,33.24484
-46.0,52,33.310048
-6.0,12,33.326355
-16.0,27,33.364957
-22.0,33,33.410512
-64.0,70,33.49866
-32.0,43,33.551495
-2.0,13,33.566989
-83.0,89,33.676763
-29.0,35,33.722929
-35.0,46,33.778361
-45.0,56,33.84571
-21.0,27,33.898287
-16.0,27,33.929401
-8.0,14,33.946111
-47.0,53,34.011095
-120.0,131,34.165007
-5.0,11,34.179934
-38.0,49,34.235713
-7.0,13,34.250591
-28.0,39,34.297731
-46.0,52,34.358835
-34.0,45,34.419065
-10.0,16,34.4376
-56.0,67,36.018925
-11.0,22,36.046648
-12.0,18,36.068128
-12.0,18,36.092396
0.0,11,36.106387
-64.0,70,36.221115
-28.0,39,36.285018
-71.0,77,36.385314
-34.0,45,36.441964
-80.0,91,36.565952
-33.0,44,36.623848
-44.0,50,36.684633
-62.0,68,36.778992
1.0,10,36.79114
-11.0,17,36.813096
-4.0,10,36.830346
-2.0,13,36.848433
-8.0,14,36.867734
-82.0,88,36.978887
-20.0,31,37.017076
-34.0,40,37.071816
-18.0,24,37.103536
-79.0,85,37.204567
-76.0,82,37.308512
-13.0,19,37.332974
-28.0,34,37.382083
-25.0,31,37.422105
-27.0,33,37.46495
-42.0,48,37.522124
-43.0,49,37.58619
-153.0,164,37.823945
-25.0,31,37.868794
-24.0,30,37.907698
-62.0,73,37.995916
-39.0,50,38.055328
-13.0,19,38.081661
-85.0,96,38.195525
-44.0,50,38.257618
-51.0,62,38.3374
-93.0,104,38.483882
-105.0,116,38.635404
-51.0,57,40.119859
-3.0,14,40.137036
8.0,3,40.140633
-27.0,38,40.18856
-39.0,45,40.243326
-33.0,39,40.300979
-58.0,64,40.384766
-44.0,55,40.453724
-16.0,27,40.488208
-12.0,23,40.518326
-61.0,72,40.599892
-22.0,28,40.634659
-14.0,25,40.66383
-29.0,40,40.714135
-32.0,43,40.767275
-36.0,47,40.824768
-94.0,105,40.965503
-74.0,80,41.062728
-132.0,138,41.230306
-26.0,37,41.273519
-41.0,47,41.326988
-7.0,18,41.349666
-31.0,37,41.391169
-36.0,47,41.44943
-15.0,21,41.47336
-28.0,34,41.513495
-9.0,15,41.531098
-21.0,32,41.571037
-32.0,38,41.614152
-6.0,17,41.633188
-37.0,43,41.682199
-77.0,88,41.786006
-49.0,55,41.850741
-14.0,25,41.882694
-69.0,75,41.976046
-16.0,27,42.013236
-37.0,48,42.071575
-63.0,69,42.150402
-6.0,17,42.170899
-28.0,34,42.215857
-28.0,39,42.258198
-63.0,74,42.338904
-12.0,23,42.364543
-47.0,53,42.42402
-21.0,32,42.458623
-49.0,60,42.524802
-23.0,34,43.683328
-5.0,11,43.694863
-42.0,48,43.742642
-57.0,63,43.802882
-4.0,15,43.817578
-153.0,164,43.97807
-34.0,40,44.016241
-56.0,62,44.078797
-67.0,73,44.148099
-10.0,21,44.170117
-3.0,14,44.184841
-43.0,49,44.233586
-58.0,69,44.305756
-3.0,14,44.320173
-136.0,147,44.474804
-19.0,25,44.499841
-19.0,25,44.526965
-66.0,77,44.609836
-34.0,45,44.656823
-117.0,123,44.787131
-14.0,20,44.808111
-21.0,32,44.843903
-11.0,22,44.866866
-26.0,32,44.901895
-46.0,57,44.965854
-36.0,42,45.010748
-40.0,51,45.063336
-33.0,39,45.106471
-18.0,24,45.132609
8.0,3,45.135607
-72.0,83,45.224248
-57.0,63,45.290741
-11.0,22,45.315643
-66.0,77,45.390778
-3.0,9,45.400276
-13.0,24,45.426799
-50.0,56,45.479648
-36.0,47,45.527263
-2.0,13,45.539506
-40.0,51,45.588396
-29.0,35,45.62348
-14.0,20,45.642864
-21.0,27,45.669553
-34.0,40,45.710365
-7.0,18,45.729571
-55.0,61,46.878875
-6.0,17,46.896449
-113.0,124,47.027706
-27.0,33,47.062362
-9.0,20,47.087816
-27.0,38,47.134566
-31.0,42,47.176579
-33.0,44,47.225254
-2.0,13,47.239283
-70.0,81,47.329639
-38.0,44,47.373889
8.0,3,47.377125
-23.0,34,47.413197
-25.0,36,47.45059
-53.0,64,47.517454
-45.0,56,47.576693
-34.0,40,47.621211
-13.0,24,47.645976
-47.0,53,47.699532
-22.0,28,47.730737
-56.0,67,47.797726
-56.0,62,47.867503
-21.0,32,47.903434
-42.0,53,47.969152
-10.0,16,47.985983
-68.0,79,48.178712
-19.0,30,48.233066
-32.0,38,48.279179
-37.0,43,48.325014
-24.0,30,48.356875
-36.0,47,48.410138
-18.0,24,48.437123
-33.0,39,48.481926
1.0,10,48.492358
-15.0,21,48.515347
-17.0,28,48.544531
-3.0,9,48.554095
-6.0,17,48.575317
-13.0,24,48.602199
-16.0,22,48.62975
-12.0,23,48.653889
-6.0,17,48.672063
-23.0,29,48.705881
-24.0,30,48.73719
-17.0,23,48.761929
-20.0,31,48.798261
-52.0,63,48.866397
-23.0,34,48.906109
-77.0,88,49.00455
-8.0,19,49.02525
-44.0,55,49.08689
-26.0,37,49.132019
-54.0,60,49.19999
-16.0,22,49.225259
-62.0,68,50.639988
-12.0,18,50.663125
-62.0,73,50.749763
-40.0,46,50.810599
-9.0,15,50.828577
-68.0,79,50.930153
-15.0,21,50.956787
3.0,8,50.967479
-3.0,9,50.978312
-32.0,38,51.032035
-148.0,159,51.226036
-28.0,39,51.271706
-10.0,16,51.290471
3.0,8,51.302356
-23.0,29,51.336099
-33.0,39,51.380492
-28.0,34,51.421088
-55.0,66,51.495593
-53.0,59,51.565219
-20.0,26,51.59498
-28.0,34,51.637022
-6.0,12,51.651249
-26.0,37,51.695603
8.0,3,51.700623
-25.0,36,51.749214
-12.0,23,51.777516
-14.0,20,51.804297
-24.0,30,51.843087
-11.0,17,51.862305
-86.0,97,51.977917
-11.0,22,52.003527
-11.0,17,52.024295
-16.0,22,52.05112
-16.0,27,52.0818
0.0,11,52.095134
-33.0,39,52.143403
-30.0,41,52.189485
-6.0,17,52.226504
-41.0,47,52.283362
-36.0,42,52.330531
-28.0,39,52.377015
-23.0,29,52.410911
-11.0,17,52.430398
-14.0,20,52.457951
4.0,7,52.46704
-19.0,30,52.499899
-117.0,123,52.63882
-32.0,38,52.684127
-39.0,45,52.736121
-4.0,15,52.755056
-29.0,35,52.799188
-18.0,24,52.828988
-1.0,7,52.837511
-13.0,19,52.861243
-17.0,28,52.895543
8.0,3,52.898939
-12.0,18,52.920232
-41.0,47,52.976986
