#{"t_start": 1707744310.357745, "env_id": "None"}
r,l,t
-40.0,46,0.059447
-53.0,59,0.124557
-28.0,39,0.163525
-37.0,43,0.213162
-44.0,55,0.271748
-34.0,45,0.31924
-47.0,53,0.375006
-63.0,69,0.454816
-32.0,43,0.508377
-32.0,38,0.559254
-35.0,46,0.612901
-19.0,30,0.649636
-24.0,30,0.684189
-21.0,27,0.716085
-52.0,58,0.782876
-21.0,27,0.814226
-38.0,49,0.872946
-38.0,49,0.925955
-69.0,80,1.028915
-37.0,43,1.081848
-33.0,39,1.125358
-19.0,30,1.156722
-69.0,75,1.239436
-55.0,61,1.310655
-47.0,53,1.378339
-33.0,39,1.42661
-31.0,42,1.472263
-49.0,60,1.544204
-42.0,48,1.597751
-10.0,21,1.621793
-19.0,30,1.652579
-59.0,70,1.731221
-25.0,31,1.777375
-33.0,44,1.834262
-22.0,33,1.874226
-55.0,66,1.9541
-39.0,45,2.003036
-20.0,26,2.034616
-13.0,24,2.062398
-40.0,51,2.118047
-45.0,56,2.186803
-31.0,37,2.233266
-110.0,116,2.360199
-56.0,67,3.600747
-27.0,33,3.64041
-33.0,39,3.682607
-12.0,23,3.715971
-21.0,27,3.758544
-37.0,43,3.812146
-42.0,53,3.874905
-21.0,32,3.921595
-28.0,39,3.968445
-46.0,52,4.026726
-48.0,59,4.088576
-57.0,63,4.160028
-42.0,53,4.21457
-62.0,68,4.287616
-20.0,26,4.314273
-31.0,42,4.359915
-27.0,38,4.400002
-57.0,68,4.476217
-47.0,58,4.536488
-44.0,55,4.594084
-46.0,57,4.656932
-59.0,70,4.731901
-31.0,37,4.773585
-68.0,74,4.858154
-61.0,72,4.941868
-32.0,43,4.991977
-42.0,48,5.04261
-49.0,60,5.107273
-26.0,37,5.144022
-42.0,48,5.200689
-30.0,41,5.242934
-24.0,35,5.281229
-28.0,39,5.321927
-23.0,29,5.351269
-52.0,58,5.430381
-29.0,40,5.477579
-40.0,46,5.533605
-31.0,42,5.578575
-22.0,33,5.616075
-51.0,57,5.674249
-42.0,48,5.731647
-25.0,31,5.769402
-44.0,55,5.83156
-16.0,22,5.856494
-49.0,60,7.060441
-21.0,32,7.097702
-39.0,50,7.154685
-31.0,42,7.201307
-43.0,54,7.255957
-8.0,14,7.27281
-23.0,29,7.308707
-37.0,48,7.356908
-44.0,55,7.420577
-27.0,38,7.459946
-44.0,55,7.521475
-32.0,38,7.560615
-42.0,48,7.621192
-32.0,43,7.666381
-43.0,49,7.720909
-72.0,83,7.808689
-58.0,69,7.885999
-38.0,49,7.950431
-17.0,23,7.981514
-53.0,64,8.058453
-44.0,55,8.125045
-34.0,45,8.178686
-46.0,52,8.243237
-42.0,48,8.296678
-25.0,31,8.33209
-31.0,42,8.381026
-28.0,39,8.429647
-11.0,22,8.456619
-51.0,57,8.517362
-52.0,58,8.580743
-48.0,54,8.640581
-24.0,35,8.678312
-27.0,38,8.716132
-14.0,25,8.743252
-54.0,65,8.81068
-24.0,35,8.853872
-15.0,26,8.883692
-20.0,26,8.917293
-23.0,34,8.959124
-22.0,28,8.993458
-21.0,27,9.022633
-37.0,48,9.079592
-64.0,70,9.154036
-71.0,82,9.245851
-51.0,57,9.307342
-1.0,12,9.319443
-28.0,34,10.466215
-53.0,59,10.536306
-50.0,56,10.602258
-23.0,29,10.636394
-58.0,64,10.711282
-56.0,67,10.791624
-21.0,27,10.822803
-12.0,23,10.852249
-33.0,39,10.898708
-63.0,74,10.988051
-20.0,26,11.018777
-42.0,53,11.08291
-58.0,69,11.165484
-38.0,44,11.218952
-63.0,69,11.300116
-47.0,58,11.368979
-45.0,51,11.428227
-29.0,35,11.468648
-51.0,62,11.541021
-77.0,83,11.636893
-26.0,37,11.67949
-45.0,51,11.742357
-24.0,35,11.782498
-55.0,66,11.862366
-41.0,47,11.919016
-58.0,64,11.992815
-30.0,41,12.043443
-21.0,27,12.074649
-67.0,78,12.166321
-67.0,73,12.254586
-76.0,82,12.351277
-22.0,28,12.382252
-24.0,35,12.425562
-15.0,26,12.455765
-19.0,30,12.488934
-53.0,64,12.562999
-30.0,41,12.609715
-66.0,72,12.69466
-50.0,61,12.767021
-9.0,20,12.7895
-33.0,39,12.834005
-29.0,35,13.980148
-20.0,26,14.011601
-29.0,35,14.049718
-46.0,57,14.113776
-51.0,62,14.180162
-28.0,39,14.223421
-15.0,21,14.245647
-30.0,41,14.287357
-31.0,37,14.328105
-17.0,28,14.356984
-47.0,58,14.421558
-19.0,25,14.449514
-20.0,26,14.476738
-38.0,44,14.523143
-44.0,55,14.579497
-42.0,48,14.62977
-33.0,39,14.669991
-45.0,56,14.730885
-46.0,57,14.791363
-37.0,43,14.836087
-56.0,62,14.904924
-44.0,55,14.967644
-36.0,47,15.014595
-66.0,77,15.09689
-22.0,33,15.129798
-33.0,44,15.181327
-45.0,56,15.242364
-23.0,34,15.281509
-54.0,60,15.341727
-30.0,41,15.38774
-21.0,27,15.41644
-21.0,32,15.451169
-17.0,23,15.4766
-64.0,75,15.550521
-55.0,61,15.615601
-41.0,52,15.67052
-31.0,42,15.719632
-56.0,67,15.790484
-44.0,55,15.848581
-31.0,42,15.895654
-34.0,45,15.964873
-21.0,32,16.003729
-30.0,41,16.046718
-3.0,14,16.06134
-54.0,60,16.126588
-69.0,80,17.263657
-54.0,60,17.325238
-33.0,39,17.368268
-39.0,50,17.420239
-52.0,58,17.483726
-75.0,81,17.569447
-15.0,26,17.597537
-33.0,39,17.637939
-61.0,67,17.712426
-46.0,57,17.771908
-37.0,48,17.821943
-33.0,39,17.865914
-49.0,55,17.924638
-31.0,37,17.961484
-21.0,32,18.002218
-31.0,42,18.047382
-35.0,46,18.098786
-16.0,22,18.122851
-31.0,37,18.160538
-42.0,53,18.218054
-43.0,49,18.265318
-19.0,30,18.298496
-2.0,8,18.307921
-18.0,24,18.332002
-47.0,53,18.390332
-21.0,32,18.428184
-10.0,16,18.444666
-26.0,37,18.48201
-42.0,53,18.541491
-41.0,52,18.597431
-54.0,60,18.669884
-43.0,49,18.723972
-24.0,35,18.760563
0.0,11,18.772047
-60.0,66,18.844115
-37.0,43,18.888928
-35.0,41,18.936993
-13.0,24,18.961477
-45.0,51,19.017105
-33.0,44,19.067707
-33.0,39,19.106896
-32.0,38,19.149037
-51.0,57,19.209517
-44.0,50,19.265758
-51.0,57,19.327098
-40.0,46,19.375695
-36.0,47,19.435644
-30.0,36,20.591703
-5.0,16,20.610121
-28.0,34,20.649617
-76.0,87,20.752649
-84.0,90,20.857613
-39.0,45,20.912896
-34.0,40,20.959785
-18.0,29,20.993912
-43.0,49,21.053749
-18.0,29,21.087455
-36.0,42,21.139848
-40.0,46,21.194233
-59.0,65,21.272385
-14.0,25,21.301485
-50.0,61,21.375629
-39.0,45,21.431949
-31.0,37,21.47703
-32.0,43,21.527197
-14.0,25,21.558312
-74.0,85,21.664011
-21.0,27,21.700151
-55.0,66,21.782149
-14.0,25,21.810956
-16.0,22,21.836686
-32.0,38,21.883129
-27.0,33,21.923914
-29.0,40,21.973474
-37.0,43,22.02421
-52.0,58,22.096003
-52.0,58,22.166308
-64.0,75,22.256047
-56.0,62,22.33066
-32.0,43,22.380878
-47.0,58,22.450135
-51.0,57,22.520776
-41.0,47,22.576759
-48.0,54,22.641206
-17.0,28,22.673453
-38.0,49,22.736404
-68.0,74,22.826935
-58.0,64,22.912272
-24.0,30,22.953866
-34.0,45,23.016918
-32.0,43,23.070106
-53.0,64,24.289981
-35.0,41,24.336836
-36.0,42,24.388116
-20.0,26,24.418528
-40.0,51,24.481801
-33.0,44,24.532357
-33.0,39,24.581068
-26.0,32,24.618867
-32.0,43,24.672146
-77.0,88,24.780361
-41.0,47,24.834986
-35.0,46,24.894314
-37.0,48,24.95161
-9.0,15,24.970706
-70.0,81,25.075831
-30.0,36,25.121797
-28.0,34,25.161852
-55.0,61,25.236728
-40.0,46,25.293447
-27.0,38,25.339304
-16.0,22,25.363983
-65.0,71,25.450219
-28.0,39,25.49689
-26.0,37,25.544291
-44.0,55,25.612073
-17.0,23,25.638915
-30.0,36,25.68349
-37.0,43,25.737071
-59.0,70,25.820247
-4.0,15,25.838064
-18.0,24,25.866788
-60.0,66,25.944003
-33.0,44,25.995282
-57.0,68,26.081175
-36.0,42,26.133334
-24.0,35,26.174607
-27.0,33,26.212924
-25.0,31,26.250049
-26.0,37,26.29402
-20.0,31,26.329578
-44.0,50,26.391463
-25.0,36,26.434209
-11.0,17,26.456277
-48.0,54,26.519086
-63.0,69,26.60074
-16.0,27,26.631799
-51.0,57,27.802753
-43.0,49,27.861884
-30.0,41,27.908659
-60.0,71,27.995193
-61.0,67,28.074017
-37.0,43,28.125307
-43.0,49,28.182832
-31.0,37,28.224024
-21.0,27,28.257813
-25.0,36,28.299962
-33.0,39,28.346355
-38.0,44,28.397221
-58.0,69,28.479039
-29.0,40,28.523081
-36.0,47,28.581085
-35.0,41,28.62726
-56.0,62,28.700208
-16.0,27,28.731768
-20.0,31,28.768826
-33.0,39,28.814574
-19.0,30,28.848592
-38.0,44,28.902329
-6.0,17,28.922213
-46.0,52,28.981541
-36.0,42,29.030369
-30.0,41,29.079217
-32.0,38,29.122234
-48.0,54,29.186163
-20.0,31,29.22316
-11.0,22,29.249822
-31.0,42,29.300049
-28.0,34,29.338567
-34.0,45,29.390702
-49.0,55,29.456682
-37.0,48,29.513613
-46.0,57,29.580173
-54.0,65,29.657802
-65.0,71,29.744179
-49.0,60,29.814138
-47.0,58,29.879245
-65.0,76,29.969924
-41.0,52,30.030723
-53.0,59,30.100054
-31.0,42,30.149465
-42.0,48,30.204078
-45.0,51,31.366667
-70.0,76,31.457049
-57.0,68,31.539971
-14.0,25,31.568621
-57.0,63,31.644792
-26.0,32,31.6794
-28.0,39,31.727327
-19.0,30,31.76251
-15.0,21,31.786433
-24.0,35,31.828391
-29.0,40,31.875797
-22.0,33,31.914018
-28.0,34,31.953754
-67.0,73,32.041479
-8.0,19,32.063159
-57.0,63,32.138598
-30.0,41,32.186175
-43.0,49,32.245228
-68.0,79,32.338622
-49.0,60,32.407444
-84.0,90,32.51511
-64.0,75,32.604338
-39.0,50,32.66416
-31.0,37,32.706391
-24.0,35,32.748222
-29.0,40,32.793953
-36.0,47,32.847527
-19.0,25,32.877357
-34.0,45,32.929743
-23.0,34,32.971712
-6.0,17,32.991301
-52.0,58,33.076243
-31.0,37,33.121348
-25.0,31,33.155282
-51.0,57,33.238236
-20.0,31,33.276823
-22.0,28,33.30888
-26.0,32,33.344277
-34.0,40,33.392408
-25.0,31,33.430497
-43.0,49,33.488333
-67.0,73,33.573414
-35.0,46,33.631301
-59.0,65,33.708599
-33.0,44,33.762633
-25.0,36,34.941269
-45.0,51,35.003277
-29.0,40,35.05182
-46.0,57,35.123716
-28.0,39,35.168766
-27.0,38,35.215439
-19.0,25,35.243291
-40.0,51,35.305533
-14.0,25,35.333924
-34.0,40,35.380494
-16.0,27,35.414922
-58.0,69,35.500496
-44.0,50,35.558003
-49.0,60,35.629208
-28.0,34,35.668393
-37.0,43,35.72292
-71.0,82,35.818713
-68.0,74,35.904769
-63.0,74,35.996826
-33.0,44,36.050313
-44.0,55,36.11206
-48.0,54,36.174995
-59.0,65,36.253944
-41.0,47,36.307827
-34.0,40,36.35533
-61.0,72,36.444569
-42.0,53,36.506677
-17.0,28,36.539453
-77.0,88,36.646288
-47.0,53,36.709749
-51.0,62,36.783417
-35.0,41,36.829827
-19.0,25,36.857712
-8.0,19,36.881011
-49.0,55,36.945976
-35.0,41,36.995503
-33.0,39,37.041325
-28.0,39,37.088405
-28.0,34,37.126722
-59.0,65,37.200951
-41.0,47,37.256767
-40.0,51,37.317986
-74.0,80,38.520832
-45.0,56,38.58659
-40.0,46,38.639223
-49.0,55,38.704985
-17.0,23,38.730303
-48.0,54,38.793511
-49.0,55,38.857825
-18.0,24,38.887142
-42.0,48,38.942197
-54.0,60,39.015704
-38.0,44,39.066469
-13.0,24,39.095979
-35.0,46,39.149139
-71.0,77,39.240401
-52.0,58,39.309455
-17.0,23,39.336271
-10.0,21,39.359754
-45.0,56,39.426421
-70.0,76,39.517854
-23.0,34,39.561891
-34.0,40,39.608443
-21.0,27,39.642691
-42.0,48,39.697506
-43.0,49,39.755683
-30.0,41,39.802666
-11.0,17,39.82167
-55.0,66,39.898732
-26.0,32,39.935507
-35.0,41,39.984315
-36.0,47,40.039863
-43.0,49,40.098066
-26.0,32,40.134895
-27.0,33,40.171834
-20.0,31,40.209729
-46.0,52,40.269106
-23.0,34,40.310202
-37.0,48,40.366178
-31.0,42,40.414201
-52.0,58,40.476757
-37.0,43,40.522656
-22.0,33,40.557484
-35.0,41,40.598998
-60.0,66,40.669896
-38.0,44,40.716149
-14.0,20,40.73824
-15.0,26,40.767059
-21.0,27,40.794256
-16.0,27,41.85942
-39.0,45,41.906004
-30.0,36,41.944616
-33.0,44,41.991035
-28.0,39,42.031147
-50.0,56,42.095616
-20.0,31,42.126877
-54.0,60,42.19082
-41.0,52,42.243732
-24.0,35,42.281067
-31.0,37,42.323927
-30.0,41,42.366439
-15.0,21,42.389135
-44.0,55,42.447553
-9.0,20,42.466916
-16.0,22,42.492036
-27.0,33,42.526687
-2.0,13,42.539874
-34.0,40,42.585399
-118.0,129,42.725487
-20.0,31,42.758359
-46.0,52,42.812604
-20.0,31,42.846414
-31.0,42,42.890345
-39.0,45,42.938982
-38.0,49,42.989956
-22.0,33,43.024778
-7.0,13,43.038951
-42.0,48,43.087334
-54.0,65,43.158792
-25.0,36,43.197695
-52.0,63,43.266942
-22.0,28,43.294818
-54.0,60,43.356646
-58.0,69,43.433725
-17.0,23,43.45859
-36.0,47,43.508905
-26.0,37,43.548484
-43.0,54,43.60767
-26.0,37,43.648295
-57.0,63,43.71962
-38.0,44,43.765078
-21.0,27,43.794576
-53.0,59,43.857684
-36.0,42,43.906049
-50.0,61,43.969712
-39.0,50,44.023751
-61.0,72,45.119259
-34.0,40,45.160878
-19.0,25,45.190158
-59.0,70,45.264591
-13.0,19,45.284268
-40.0,46,45.335336
-33.0,44,45.380419
-29.0,35,45.421625
-20.0,26,45.448163
-26.0,32,45.481952
-33.0,39,45.52377
-46.0,57,45.584039
-15.0,26,45.610355
-30.0,36,45.651761
-46.0,52,45.706054
-29.0,35,45.747571
-38.0,44,45.795172
-45.0,56,45.855113
-29.0,35,45.892914
-22.0,33,45.926434
-45.0,51,45.984027
-27.0,33,46.021343
-34.0,40,46.063974
-29.0,40,46.106805
-48.0,59,46.169759
-19.0,25,46.195756
-25.0,31,46.227241
-30.0,41,46.274739
-53.0,59,46.352601
-27.0,38,46.400823
-45.0,51,46.459249
-47.0,53,46.523144
-34.0,40,46.57034
-17.0,28,46.605714
-65.0,76,46.698126
-26.0,32,46.735198
-28.0,34,46.774448
-39.0,50,46.83607
-15.0,21,46.860158
-28.0,39,46.905789
-14.0,20,46.931326
-30.0,36,46.972734
-27.0,33,47.010978
-46.0,57,47.082164
-40.0,51,47.151127
-27.0,33,47.190736
-33.0,44,47.244777
-49.0,55,47.310477
-34.0,45,47.365999
-24.0,35,48.536924
-61.0,67,48.618697
-6.0,17,48.641231
-33.0,44,48.695574
-37.0,48,48.756617
-40.0,46,48.812254
-10.0,21,48.83719
-33.0,44,48.890915
-19.0,25,48.920775
-23.0,34,48.96388
-58.0,69,49.046376
-29.0,35,49.090675
-9.0,15,49.108543
-29.0,35,49.149894
-29.0,35,49.193662
-49.0,55,49.261215
-6.0,12,49.276731
-48.0,54,49.347509
-62.0,73,49.440487
-47.0,53,49.504747
-25.0,31,49.544098
-58.0,69,49.629625
-16.0,22,49.656419
-53.0,64,49.737462
-56.0,62,49.813941
-69.0,80,49.9175
-43.0,54,49.987109
-32.0,38,50.031689
-31.0,42,50.085084
-66.0,72,50.169114
-34.0,40,50.2351
-45.0,51,50.29705
-44.0,55,50.364362
-35.0,41,50.415997
-58.0,64,50.494269
-31.0,37,50.541101
-21.0,27,50.573569
-13.0,24,50.603331
-29.0,35,50.648536
-40.0,46,50.703303
-67.0,78,50.799205
-44.0,55,50.867038
-21.0,32,50.906026
-35.0,46,50.963846
-23.0,29,50.999844
-34.0,45,51.060403
-64.0,75,52.318401
-47.0,53,52.384554
-26.0,32,52.423275
-64.0,75,52.517664
-34.0,40,52.564498
-43.0,49,52.626581
-14.0,25,52.656221
-51.0,57,52.736687
-39.0,50,52.796803
-35.0,41,52.848735
-14.0,25,52.879359
-31.0,37,52.926991
-40.0,46,52.9832
-40.0,51,53.047947
-30.0,41,53.098244
-36.0,47,53.159356
-26.0,32,53.197538
-7.0,18,53.218765
-23.0,29,53.255418
-49.0,55,53.31999
-39.0,50,53.383212
-31.0,42,53.438379
-21.0,32,53.477593
-66.0,72,53.566526
-39.0,45,53.620643
-30.0,36,53.665178
-45.0,51,53.728506
-46.0,52,53.792952
-11.0,22,53.821788
-24.0,30,53.857426
-17.0,23,53.887471
-16.0,22,53.913985
-42.0,48,53.973369
-27.0,38,54.020342
-28.0,39,54.066633
-39.0,50,54.128354
-16.0,22,54.153756
-28.0,34,54.195779
-23.0,29,54.230464
-39.0,50,54.292553
-51.0,62,54.365071
-15.0,26,54.395951
-14.0,25,54.428001
-54.0,65,54.505551
-23.0,34,54.548202
-38.0,44,54.601305
-42.0,53,54.67309
-35.0,41,54.72357
-32.0,38,54.773604
-63.0,74,56.053128
-38.0,49,56.112995
-49.0,60,56.187282
-31.0,42,56.239418
-36.0,47,56.298511
-69.0,80,56.395316
-54.0,65,56.477079
-6.0,17,56.497388
-46.0,57,56.565466
-26.0,37,56.611128
-75.0,81,56.712287
-2.0,13,56.727999
-18.0,29,56.762756
-35.0,41,56.813862
-29.0,40,56.861777
-31.0,37,56.90967
-49.0,55,56.977632
-16.0,27,57.012139
-52.0,63,57.091394
-43.0,54,57.159031
-28.0,39,57.206464
-45.0,51,57.270963
-48.0,54,57.339197
-10.0,16,57.358613
-9.0,15,57.376465
-27.0,33,57.41568
-46.0,52,57.478935
-38.0,44,57.532293
-36.0,47,57.591942
