#{"t_start": 1708508971.0591848, "env_id": "None"}
r,l,t
-3.0,11,0.349088
10.0,1,0.350029
10.0,1,0.350549
10.0,1,0.351058
8.0,3,0.35254
10.0,1,0.353405
10.0,1,0.353925
10.0,1,0.35443
10.0,1,0.354932
10.0,1,0.355433
10.0,1,0.356278
10.0,1,0.356799
10.0,1,0.357646
10.0,1,0.358167
10.0,1,0.358668
10.0,1,0.359169
10.0,1,0.359671
10.0,1,0.36022
10.0,1,0.360785
4.0,6,0.363517
10.0,1,0.364047
10.0,1,0.364551
4.0,7,0.367379
10.0,1,0.367912
10.0,1,0.368756
10.0,1,0.36976
10.0,1,0.370877
0.0,6,0.373567
4.0,6,0.376992
10.0,1,0.377543
10.0,1,0.37839
10.0,1,0.378909
9.0,2,0.380332
8.0,2,0.381693
2.0,8,0.38484
7.0,3,0.387084
10.0,1,0.387617
10.0,1,0.388514
6.0,4,0.390427
10.0,1,0.39096
8.0,2,0.392576
10.0,1,0.393241
10.0,1,0.393873
10.0,1,0.394753
10.0,1,0.395887
10.0,1,0.398146
10.0,1,0.39893
10.0,1,0.399689
10.0,1,0.400481
10.0,1,0.401937
10.0,1,0.402547
10.0,1,0.403053
10.0,1,0.403611
10.0,1,0.404121
10.0,1,0.404622
10.0,1,0.405124
4.0,6,0.407724
10.0,1,0.408297
10.0,1,0.408838
10.0,1,0.409372
10.0,1,0.40991
3.0,7,0.413104
10.0,1,0.413703
10.0,1,0.414329
10.0,1,0.414859
10.0,1,0.415391
10.0,1,0.416136
10.0,1,0.41707
10.0,1,0.417623
10.0,1,0.418154
10.0,1,0.419061
10.0,1,0.419611
10.0,1,0.420154
10.0,1,0.420685
10.0,1,0.421212
10.0,1,0.422163
10.0,1,0.422713
10.0,1,0.42372
10.0,1,0.424727
10.0,1,0.425437
8.0,3,0.428303
10.0,1,0.429406
10.0,1,0.430104
4.0,6,0.433242
10.0,1,0.433896
10.0,1,0.434907
6.0,4,0.437088
10.0,1,0.437714
10.0,1,0.438322
10.0,1,0.438917
8.0,3,0.440755
10.0,1,0.441361
8.0,2,0.442739
10.0,1,0.443344
10.0,1,0.444015
10.0,1,0.444629
10.0,1,0.445231
10.0,1,0.445975
10.0,1,0.446593
10.0,1,0.447691
10.0,1,0.448305
7.0,4,0.450497
10.0,1,0.451136
10.0,1,0.451717
