#{"t_start": 1706387547.8057642, "env_id": "None"}
r,l,t
55.0,55,7.95731
29.0,29,7.981408
120.0,120,8.083833
36.0,36,8.110929
12.0,12,8.119454
17.0,17,8.131987
16.0,16,8.143704
79.0,79,8.212688
14.0,14,8.22281
26.0,26,8.242062
48.0,48,8.279504
7.0,7,8.284648
13.0,13,8.294282
4.0,4,8.297232
7.0,7,8.302336
71.0,71,8.355803
27.0,27,8.376894
9.0,9,8.383777
5.0,5,8.38773
4.0,4,8.390706
29.0,29,8.412693
9.0,9,8.419281
19.0,19,8.433803
4.0,4,8.436785
11.0,11,8.448694
10.0,10,8.456312
27.0,27,8.479055
23.0,23,8.497236
22.0,22,8.513441
24.0,24,8.530442
35.0,35,8.555319
79.0,79,8.618501
14.0,14,8.629962
22.0,22,8.646093
7.0,7,8.651254
57.0,57,8.696016
70.0,70,8.758317
37.0,37,8.794523
2.0,2,8.796369
9.0,9,8.804443
17.0,17,8.818999
24.0,24,8.837116
55.0,55,8.88118
32.0,32,8.907011
30.0,30,8.930618
17.0,17,8.945447
9.0,9,8.954312
10.0,10,8.961744
18.0,18,8.978736
28.0,28,9.004246
46.0,46,9.039536
10.0,10,9.047275
19.0,19,9.061534
6.0,6,9.066035
58.0,58,9.112073
4.0,4,9.115176
17.0,17,9.129163
8.0,8,9.13538
58.0,58,9.178203
32.0,32,9.20362
10.0,10,9.211613
15.0,15,9.223412
15.0,15,9.238197
23.0,23,9.257847
49.0,49,9.294037
32.0,32,9.32213
5.0,5,9.326001
32.0,32,9.350004
23.0,23,9.366562
5.0,5,9.3702
42.0,42,9.399983
4.0,4,9.404836
97.0,97,9.478162
5.0,5,9.481861
32.0,32,10.324511
20.0,20,10.339494
15.0,15,10.352099
23.0,23,10.369499
20.0,20,10.384828
15.0,15,10.395982
4.0,4,10.398951
29.0,29,10.420554
5.0,5,10.424213
38.0,38,10.451672
76.0,76,10.510935
3.0,3,10.513112
6.0,6,10.517408
37.0,37,10.544209
1.0,1,10.544993
21.0,21,10.561613
33.0,33,10.593183
35.0,35,10.619218
31.0,31,10.642184
28.0,28,10.664872
9.0,9,10.67245
61.0,61,10.719003
23.0,23,10.736305
16.0,16,10.74795
15.0,15,10.758657
9.0,9,10.765164
7.0,7,10.772115
4.0,4,10.775564
37.0,37,10.804902
19.0,19,10.819496
3.0,3,10.821866
20.0,20,10.840661
14.0,14,10.85094
2.0,2,10.852419
3.0,3,10.854547
4.0,4,10.857428
12.0,12,10.86584
23.0,23,10.885385
22.0,22,10.903253
91.0,91,10.969982
80.0,80,11.031696
12.0,12,11.040158
10.0,10,11.047711
24.0,24,11.064709
3.0,3,11.066846
15.0,15,11.079239
13.0,13,11.089551
12.0,12,11.101578
3.0,3,11.104032
25.0,25,11.12655
3.0,3,11.12876
19.0,19,11.143217
23.0,23,11.160499
45.0,45,11.195808
37.0,37,11.223855
17.0,17,11.23721
16.0,16,11.249097
10.0,10,11.256439
19.0,19,11.270377
5.0,5,11.274021
46.0,46,11.310158
29.0,29,11.333324
7.0,7,11.338503
39.0,39,11.365898
6.0,6,11.371935
10.0,10,11.380445
17.0,17,11.394627
13.0,13,11.405367
11.0,11,11.41351
3.0,3,11.415654
12.0,12,11.424758
44.0,44,11.457368
13.0,13,11.466657
5.0,5,11.470198
3.0,3,11.47244
13.0,13,11.481848
9.0,9,11.488269
14.0,14,11.500167
20.0,20,11.515124
4.0,4,11.518152
3.0,3,11.520797
18.0,18,11.536172
5.0,5,11.540627
7.0,7,11.546655
49.0,49,11.582932
27.0,27,11.603979
17.0,17,11.61671
7.0,7,11.622128
1.0,1,11.622925
25.0,25,11.643311
28.0,28,11.663825
27.0,27,11.683173
46.0,46,11.799055
12.0,12,11.813249
18.0,18,11.829477
24.0,24,11.849979
37.0,37,11.879405
25.0,25,11.89855
23.0,23,11.918078
3.0,3,11.92048
16.0,16,11.932955
10.0,10,11.941359
1.0,1,11.942334
19.0,19,11.956861
17.0,17,11.969782
31.0,31,12.909516
6.0,6,12.915056
59.0,59,12.971594
22.0,22,12.990942
34.0,34,13.020399
28.0,28,13.042638
7.0,7,13.04805
23.0,23,13.069485
20.0,20,13.08752
11.0,11,13.097496
15.0,15,13.110808
8.0,8,13.117974
46.0,46,13.154387
8.0,8,13.160355
22.0,22,13.183916
12.0,12,13.195651
15.0,15,13.208984
6.0,6,13.213985
16.0,16,13.225881
31.0,31,13.251195
13.0,13,13.262941
27.0,27,13.292951
2.0,2,13.294972
26.0,26,13.320001
18.0,18,13.336235
19.0,19,13.353307
11.0,11,13.362049
5.0,5,13.365914
3.0,3,13.368219
19.0,19,13.384731
15.0,15,13.401179
16.0,16,13.416245
17.0,17,13.438213
9.0,9,13.449093
16.0,16,13.463151
19.0,19,13.479714
28.0,28,13.509103
10.0,10,13.517532
9.0,9,13.524457
15.0,15,13.536833
38.0,38,13.567835
16.0,16,13.586138
25.0,25,13.617524
18.0,18,13.687223
22.0,22,13.730164
25.0,25,13.752335
17.0,17,13.766787
47.0,47,13.809419
21.0,21,13.829667
14.0,14,13.842516
17.0,17,13.858284
16.0,16,13.871599
15.0,15,13.884172
9.0,9,13.890899
16.0,16,13.906953
10.0,10,13.917358
4.0,4,13.921347
16.0,16,13.935839
3.0,3,13.938446
3.0,3,13.941046
16.0,16,13.954816
8.0,8,13.961724
39.0,39,13.999253
8.0,8,14.006191
9.0,9,14.016481
7.0,7,14.023371
58.0,58,14.072786
10.0,10,14.080503
8.0,8,14.088161
6.0,6,14.093056
11.0,11,14.10218
14.0,14,14.11453
9.0,9,14.121768
16.0,16,14.134042
11.0,11,14.144033
9.0,9,14.151499
4.0,4,14.154645
12.0,12,14.16455
6.0,6,14.169318
15.0,15,14.181411
9.0,9,14.188386
23.0,23,14.20691
22.0,22,14.228053
13.0,13,14.240999
18.0,18,14.259944
47.0,47,14.300307
13.0,13,14.313477
43.0,43,14.352204
21.0,21,14.370166
10.0,10,14.378176
33.0,33,14.411082
9.0,9,14.419084
9.0,9,14.428235
22.0,22,14.445505
7.0,7,14.450839
63.0,63,14.50193
3.0,3,14.504433
73.0,73,14.561275
46.0,46,14.595466
16.0,16,14.607499
31.0,31,14.631987
9.0,9,14.647287
10.0,10,14.656309
22.0,22,14.67417
31.0,31,14.699545
12.0,12,14.708632
12.0,12,14.718471
14.0,14,14.729296
2.0,2,14.730827
19.0,19,14.747231
16.0,16,14.760056
1.0,1,14.760944
5.0,5,14.764692
32.0,32,14.793047
40.0,40,15.795129
23.0,23,15.815316
42.0,42,15.852123
13.0,13,15.862973
26.0,26,15.885943
12.0,12,15.896608
7.0,7,15.902852
18.0,18,15.919432
13.0,13,15.930341
21.0,21,15.947813
11.0,11,15.956733
48.0,48,15.998842
10.0,10,16.007256
7.0,7,16.013033
1.0,1,16.014085
5.0,5,16.018066
39.0,39,16.058276
13.0,13,16.072442
31.0,31,16.108951
24.0,24,16.133167
5.0,5,16.137321
37.0,37,16.168367
9.0,9,16.176226
13.0,13,16.187461
1.0,1,16.188344
7.0,7,16.194205
7.0,7,16.201919
12.0,12,16.211667
10.0,10,16.219754
49.0,49,16.26103
28.0,28,16.283615
20.0,20,16.299408
28.0,28,16.323911
33.0,33,16.352562
23.0,23,16.373312
55.0,55,16.439011
6.0,6,16.444161
49.0,49,16.492189
17.0,17,16.506736
16.0,16,16.523561
8.0,8,16.530172
6.0,6,16.534849
37.0,37,16.563917
60.0,60,16.611146
18.0,18,16.628466
3.0,3,16.631334
12.0,12,16.641265
5.0,5,16.646441
4.0,4,16.64955
4.0,4,16.65271
24.0,24,16.673594
3.0,3,16.676268
34.0,34,16.705881
21.0,21,16.725186
16.0,16,16.748355
1.0,1,16.75
4.0,4,16.756215
25.0,25,16.791157
30.0,30,16.818083
18.0,18,16.834947
29.0,29,16.860175
29.0,29,16.884678
34.0,34,16.912052
26.0,26,16.933646
3.0,3,16.938009
10.0,10,16.950493
14.0,14,16.975645
62.0,62,17.03407
8.0,8,17.04046
81.0,81,17.117894
9.0,9,17.125261
19.0,19,17.14115
3.0,3,17.143527
4.0,4,17.148673
29.0,29,17.173993
13.0,13,17.184771
34.0,34,17.215438
32.0,32,17.240502
7.0,7,17.245992
10.0,10,17.255844
19.0,19,17.27208
17.0,17,17.286262
63.0,63,17.345406
7.0,7,17.351221
13.0,13,17.365278
18.0,18,17.387626
9.0,9,17.396727
10.0,10,17.406856
16.0,16,17.4229
11.0,11,17.432922
13.0,13,17.443439
19.0,19,17.463005
15.0,15,17.476675
25.0,25,17.498894
48.0,48,17.538999
13.0,13,17.549486
14.0,14,17.561798
7.0,7,17.569637
11.0,11,17.578521
61.0,61,17.6282
15.0,15,17.640568
16.0,16,18.767554
21.0,21,18.784259
10.0,10,18.792191
22.0,22,18.810459
13.0,13,18.82143
20.0,20,18.84073
15.0,15,18.852173
4.0,4,18.856146
7.0,7,18.863277
20.0,20,18.878495
11.0,11,18.88716
14.0,14,18.898109
94.0,94,18.981466
7.0,7,18.98768
11.0,11,18.996671
5.0,5,19.000645
34.0,34,19.028076
21.0,21,19.049172
4.0,4,19.052873
4.0,4,19.057291
18.0,18,19.072423
30.0,30,19.09765
11.0,11,19.106677
22.0,22,19.123696
30.0,30,19.15036
21.0,21,19.168636
18.0,18,19.184461
22.0,22,19.202024
6.0,6,19.207239
21.0,21,19.223907
82.0,82,19.300935
15.0,15,19.31415
9.0,9,19.321146
24.0,24,19.339619
30.0,30,19.366995
3.0,3,19.369427
37.0,37,19.401642
6.0,6,19.407044
19.0,19,19.422943
25.0,25,19.442579
5.0,5,19.446883
7.0,7,19.455559
12.0,12,19.466982
25.0,25,19.488475
6.0,6,19.493203
24.0,24,19.512227
79.0,79,19.574778
3.0,3,19.577008
11.0,11,19.585353
15.0,15,19.596986
2.0,2,19.598527
37.0,37,19.626108
20.0,20,19.640663
28.0,28,19.66316
20.0,20,19.679872
25.0,25,19.700558
3.0,3,19.703012
12.0,12,19.712298
40.0,40,19.743965
20.0,20,19.759212
40.0,40,19.795402
5.0,5,19.799238
18.0,18,19.818871
46.0,46,19.854313
10.0,10,19.86177
19.0,19,19.878465
33.0,33,19.903611
56.0,56,19.946734
43.0,43,19.982829
12.0,12,19.997735
32.0,32,20.024361
10.0,10,20.032205
3.0,3,20.034583
7.0,7,20.040109
11.0,11,20.052953
16.0,16,20.065924
31.0,31,20.092572
14.0,14,20.106064
10.0,10,20.114215
30.0,30,20.137454
16.0,16,20.149441
55.0,55,20.193801
40.0,40,20.226467
16.0,16,20.238953
24.0,24,20.257136
74.0,74,20.319052
18.0,18,20.333222
25.0,25,20.352026
7.0,7,20.357176
19.0,19,20.371348
50.0,50,20.412633
24.0,24,20.431201
7.0,7,20.436387
19.0,19,20.45012
58.0,58,21.349767
14.0,14,21.360473
18.0,18,21.375355
4.0,4,21.378807
25.0,25,21.399742
27.0,27,21.419629
6.0,6,21.424029
11.0,11,21.432032
26.0,26,21.45543
9.0,9,21.462206
16.0,16,21.474658
24.0,24,21.492278
17.0,17,21.50561
23.0,23,21.523624
3.0,3,21.525941
5.0,5,21.529844
23.0,23,21.549357
21.0,21,21.566465
5.0,5,21.571391
4.0,4,21.574593
13.0,13,21.584794
10.0,10,21.592682
5.0,5,21.596382
7.0,7,21.601645
4.0,4,21.604924
4.0,4,21.608019
8.0,8,21.61405
8.0,8,21.619948
19.0,19,21.634039
12.0,12,21.643124
9.0,9,21.652175
1.0,1,21.653103
7.0,7,21.660607
25.0,25,21.684766
42.0,42,21.717218
43.0,43,21.748516
3.0,3,21.750798
4.0,4,21.755757
24.0,24,21.77662
48.0,48,21.827539
4.0,4,21.830616
3.0,3,21.832911
22.0,22,21.84971
40.0,40,21.88481
40.0,40,21.915799
7.0,7,21.92103
34.0,34,21.945799
3.0,3,21.947953
44.0,44,21.983534
24.0,24,22.002114
2.0,2,22.003906
14.0,14,22.01423
22.0,22,22.030338
8.0,8,22.036067
5.0,5,22.039873
8.0,8,22.045806
7.0,7,22.051203
11.0,11,22.059368
4.0,4,22.062307
12.0,12,22.073682
18.0,18,22.08934
40.0,40,22.122883
20.0,20,22.138371
11.0,11,22.146649
22.0,22,22.162674
12.0,12,22.171385
37.0,37,22.202463
13.0,13,22.213375
12.0,12,22.222028
11.0,11,22.230287
18.0,18,22.243235
5.0,5,22.246944
17.0,17,22.259816
12.0,12,22.26854
12.0,12,22.277412
47.0,47,22.318598
37.0,37,22.347486
18.0,18,22.361322
37.0,37,22.39416
12.0,12,22.403786
9.0,9,22.410504
12.0,12,22.420408
19.0,19,22.434524
14.0,14,22.444808
7.0,7,22.449855
4.0,4,22.452747
14.0,14,22.462747
43.0,43,22.499381
49.0,49,22.537572
57.0,57,22.581356
17.0,17,22.595796
25.0,25,22.616316
35.0,35,22.644232
9.0,9,22.651033
9.0,9,22.65771
4.0,4,22.660692
14.0,14,22.670676
37.0,37,22.699656
17.0,17,22.71766
27.0,27,22.745634
34.0,34,22.775833
10.0,10,22.784622
10.0,10,22.793234
32.0,32,22.823661
13.0,13,22.835259
5.0,5,22.839755
34.0,34,22.866896
16.0,16,22.879168
72.0,72,22.93618
38.0,38,22.963984
9.0,9,22.970474
82.0,82,23.876511
18.0,18,23.89095
6.0,6,23.89581
7.0,7,23.901016
18.0,18,23.914226
10.0,10,23.921659
27.0,27,23.942763
32.0,32,23.970516
1.0,1,23.971427
7.0,7,23.976838
10.0,10,23.984233
5.0,5,23.988508
7.0,7,23.993806
31.0,31,24.017101
11.0,11,24.025475
4.0,4,24.028599
3.0,3,24.030765
3.0,3,24.032933
6.0,6,24.037302
7.0,7,24.042892
4.0,4,24.045852
10.0,10,24.053199
45.0,45,24.093245
7.0,7,24.09868
34.0,34,24.123659
28.0,28,24.14429
30.0,30,24.170188
9.0,9,24.177317
7.0,7,24.182763
15.0,15,24.196024
9.0,9,24.203762
29.0,29,24.227146
51.0,51,24.266568
5.0,5,24.270368
12.0,12,24.2808
10.0,10,24.289121
10.0,10,24.29683
7.0,7,24.302013
19.0,19,24.317037
33.0,33,24.341206
5.0,5,24.344889
13.0,13,24.354755
26.0,26,24.376116
4.0,4,24.379673
25.0,25,24.39973
34.0,34,24.425371
37.0,37,24.45241
3.0,3,24.454545
13.0,13,24.464278
16.0,16,24.478003
22.0,22,24.502359
5.0,5,24.506877
12.0,12,24.517281
13.0,13,24.528474
5.0,5,24.533024
13.0,13,24.543371
21.0,21,24.55949
81.0,81,24.631944
15.0,15,24.643243
35.0,35,24.669875
4.0,4,24.673008
30.0,30,24.700136
18.0,18,24.716231
13.0,13,24.727453
11.0,11,24.736984
8.0,8,24.743881
18.0,18,24.758083
17.0,17,24.771494
7.0,7,24.776751
33.0,33,24.806237
3.0,3,24.808865
4.0,4,24.812453
37.0,37,24.84361
16.0,16,24.855516
2.0,2,24.85703
16.0,16,24.868916
3.0,3,24.871273
22.0,22,24.888217
8.0,8,24.897682
21.0,21,24.917243
11.0,11,24.927287
37.0,37,24.960522
19.0,19,24.975261
1.0,1,24.976107
57.0,57,25.025042
7.0,7,25.031132
25.0,25,25.051533
15.0,15,25.062588
9.0,9,25.069561
3.0,3,25.071784
9.0,9,25.078364
35.0,35,25.115755
33.0,33,25.142027
34.0,34,25.167711
4.0,4,25.170741
23.0,23,25.187489
11.0,11,25.195711
7.0,7,25.203412
74.0,74,25.261314
10.0,10,25.268651
3.0,3,25.270802
33.0,33,25.295392
3.0,3,25.297708
24.0,24,25.31928
11.0,11,25.328312
10.0,10,25.33554
26.0,26,25.354621
117.0,117,25.447775
20.0,20,25.462747
36.0,36,25.48929
30.0,30,26.375987
47.0,47,26.414297
78.0,78,26.478766
57.0,57,26.522879
20.0,20,26.53859
18.0,18,26.555488
36.0,36,26.588574
7.0,7,26.594464
51.0,51,26.634092
16.0,16,26.646289
18.0,18,26.662309
12.0,12,26.673367
23.0,23,26.690423
39.0,39,26.720297
1.0,1,26.721218
6.0,6,26.725798
10.0,10,26.733505
115.0,115,26.83192
13.0,13,26.842395
50.0,50,26.882253
13.0,13,26.893169
22.0,22,26.913463
67.0,67,26.968542
21.0,21,26.985776
56.0,56,27.031716
33.0,33,27.056714
39.0,39,27.088901
25.0,25,27.108559
4.0,4,27.111876
52.0,52,27.150456
5.0,5,27.154288
8.0,8,27.160321
6.0,6,27.164785
58.0,58,27.214539
34.0,34,27.241534
12.0,12,27.251028
16.0,16,27.262744
27.0,27,27.284111
18.0,18,27.299076
4.0,4,27.30231
10.0,10,27.311187
7.0,7,27.316925
25.0,25,27.335395
4.0,4,27.338423
7.0,7,27.3436
12.0,12,27.352587
45.0,45,27.388211
34.0,34,27.416549
4.0,4,27.419888
55.0,55,27.460524
5.0,5,27.464203
16.0,16,27.475648
17.0,17,27.490012
15.0,15,27.503154
10.0,10,27.511034
30.0,30,27.533208
22.0,22,27.549371
31.0,31,27.572309
22.0,22,27.588277
4.0,4,27.593406
16.0,16,27.606745
5.0,5,27.610531
5.0,5,27.614537
9.0,9,27.622094
11.0,11,27.630971
24.0,24,27.648838
13.0,13,27.65844
14.0,14,27.668653
20.0,20,27.683123
8.0,8,27.688978
3.0,3,27.691127
40.0,40,27.726623
3.0,3,27.729644
31.0,31,27.757568
7.0,7,27.763021
33.0,33,27.787852
18.0,18,27.803237
12.0,12,27.813189
39.0,39,27.843779
4.0,4,27.847299
18.0,18,27.861871
16.0,16,27.873795
4.0,4,27.877113
4.0,4,27.88021
31.0,31,27.902822
7.0,7,27.909822
7.0,7,27.915469
9.0,9,27.922899
8.0,8,27.928893
20.0,20,27.944207
7.0,7,27.949371
13.0,13,27.959164
6.0,6,27.963584
6.0,6,27.968088
31.0,31,27.991249
1.0,1,27.992069
23.0,23,28.872014
13.0,13,28.88181
1.0,1,28.882619
45.0,45,28.917456
35.0,35,28.943051
11.0,11,28.951132
10.0,10,28.958443
19.0,19,28.97557
2.0,2,28.977082
21.0,21,28.994366
61.0,61,29.039944
40.0,40,29.073908
22.0,22,29.090972
28.0,28,29.114071
12.0,12,29.123047
15.0,15,29.134731
22.0,22,29.151463
3.0,3,29.153681
16.0,16,29.169235
6.0,6,29.173831
19.0,19,29.189004
43.0,43,29.222732
21.0,21,29.239287
62.0,62,29.286922
29.0,29,29.308589
1.0,1,29.30944
9.0,9,29.31644
6.0,6,29.320946
14.0,14,29.331606
39.0,39,29.359875
30.0,30,29.387345
23.0,23,29.407511
11.0,11,29.4164
6.0,6,29.421224
19.0,19,29.435659
7.0,7,29.440808
10.0,10,29.448306
9.0,9,29.454946
19.0,19,29.468971
4.0,4,29.472079
26.0,26,29.493668
13.0,13,29.504254
10.0,10,29.512952
16.0,16,29.52557
4.0,4,29.528592
7.0,7,29.533758
25.0,25,29.552654
19.0,19,29.566593
13.0,13,29.576036
22.0,22,29.60053
16.0,16,29.617899
9.0,9,29.626492
3.0,3,29.62928
10.0,10,29.638058
20.0,20,29.654254
4.0,4,29.657412
4.0,4,29.660567
16.0,16,29.673165
4.0,4,29.676388
16.0,16,29.691228
19.0,19,29.706971
62.0,62,29.757721
14.0,14,29.768268
25.0,25,29.786865
23.0,23,29.808456
22.0,22,29.827149
10.0,10,29.835713
19.0,19,29.851532
14.0,14,29.862276
15.0,15,29.873064
54.0,54,29.920011
43.0,43,29.953587
13.0,13,29.963704
43.0,43,29.995174
3.0,3,29.999274
28.0,28,30.024899
27.0,27,30.048765
4.0,4,30.051896
14.0,14,30.062473
8.0,8,30.068405
97.0,97,30.15643
7.0,7,30.161832
13.0,13,30.171757
16.0,16,30.184113
21.0,21,30.200176
54.0,54,30.244562
35.0,35,30.270427
40.0,40,30.299707
47.0,47,30.340285
23.0,23,30.35843
49.0,49,30.397433
10.0,10,30.40545
10.0,10,30.415081
18.0,18,30.430441
9.0,9,30.437996
50.0,50,30.477222
10.0,10,30.485033
10.0,10,30.492518
37.0,37,31.357067
25.0,25,31.380462
5.0,5,31.384172
43.0,43,31.419391
2.0,2,31.421035
4.0,4,31.424351
7.0,7,31.429949
8.0,8,31.435914
48.0,48,31.476134
39.0,39,31.507119
63.0,63,31.553649
41.0,41,31.587018
31.0,31,31.61301
10.0,10,31.620353
59.0,59,31.664619
20.0,20,31.682023
4.0,4,31.685553
35.0,35,31.714467
20.0,20,31.730469
45.0,45,31.764984
8.0,8,31.771781
38.0,38,31.803671
51.0,51,31.845262
22.0,22,31.863218
21.0,21,31.880195
8.0,8,31.888613
22.0,22,31.906098
13.0,13,31.916469
16.0,16,31.928948
78.0,78,31.990233
15.0,15,32.002999
40.0,40,32.033282
22.0,22,32.04991
5.0,5,32.05386
33.0,33,32.077848
14.0,14,32.090239
20.0,20,32.106404
11.0,11,32.115242
58.0,58,32.161698
11.0,11,32.169981
27.0,27,32.18968
12.0,12,32.200641
18.0,18,32.21536
19.0,19,32.230779
28.0,28,32.251353
17.0,17,32.263917
13.0,13,32.273717
22.0,22,32.290337
22.0,22,32.309264
70.0,70,32.364881
4.0,4,32.367883
14.0,14,32.378216
7.0,7,32.383474
10.0,10,32.391086
26.0,26,32.413791
8.0,8,32.42109
24.0,24,32.439715
1.0,1,32.440547
12.0,12,32.450002
13.0,13,32.460079
4.0,4,32.463365
181.0,181,32.63092
17.0,17,32.645842
7.0,7,32.651966
24.0,24,32.672395
4.0,4,32.675493
1.0,1,32.676276
37.0,37,32.702949
5.0,5,32.706553
3.0,3,32.708753
3.0,3,32.710911
3.0,3,32.716182
11.0,11,32.727748
16.0,16,32.741569
4.0,4,32.745049
28.0,28,32.770507
