#{"t_start": 1708082663.01735, "env_id": "None"}
r,l,t
-32.0,43,29.573964
-129.0,135,29.73459
-94.0,100,29.851164
-34.0,40,29.893828
-19.0,25,29.920037
-188.0,194,30.135875
-63.0,74,30.222154
-88.0,99,30.340243
-21.0,32,30.382451
-3.0,9,30.393128
-69.0,80,30.489068
-80.0,86,30.607349
-54.0,65,30.68838
-18.0,24,30.716307
-20.0,31,30.752743
-28.0,39,30.803202
-5.0,11,30.816481
-15.0,21,30.842125
-17.0,23,30.870644
-36.0,47,30.927954
-11.0,17,30.946631
-45.0,56,31.010003
-40.0,46,31.060583
-59.0,70,31.14511
-67.0,78,31.237443
-60.0,71,31.335857
-64.0,75,31.42834
-98.0,109,31.546802
-45.0,56,31.608906
-6.0,17,31.629714
-74.0,80,31.716219
-25.0,31,31.75276
-47.0,53,33.0906
-11.0,17,33.109977
-20.0,26,33.150016
-45.0,56,33.25772
-12.0,18,33.279226
-38.0,44,33.335148
-78.0,89,33.434028
-140.0,151,33.597743
-16.0,27,33.630577
-31.0,37,33.670143
-45.0,56,33.731369
-30.0,36,33.770253
-152.0,158,33.940308
-48.0,54,33.995116
-30.0,36,34.035856
-62.0,68,34.110388
-34.0,40,34.155348
-9.0,20,34.176591
-58.0,69,34.247444
-32.0,38,34.289983
-17.0,23,34.31438
-35.0,41,34.35966
-89.0,100,34.466126
-47.0,58,34.527268
-30.0,36,34.569095
-97.0,103,34.683439
-58.0,69,34.75893
-80.0,86,34.854138
-17.0,28,34.888052
-33.0,39,34.930916
-38.0,44,34.977093
-75.0,81,35.069362
-73.0,84,35.163387
-84.0,95,35.268896
-17.0,23,35.294281
-90.0,101,36.648169
-42.0,48,36.702872
-21.0,27,36.731087
-119.0,125,36.86728
-32.0,43,36.918554
-35.0,41,36.963382
-39.0,50,37.027147
1.0,10,37.040606
-44.0,50,37.100559
-77.0,83,37.197184
-28.0,34,37.240483
-120.0,126,37.383453
0.0,11,37.397658
-29.0,40,37.446145
-3.0,9,37.457283
-4.0,15,37.475273
-13.0,24,37.502665
-2.0,13,37.51796
-31.0,42,37.570488
-32.0,38,37.616195
-51.0,57,37.682943
-41.0,52,37.744251
-53.0,59,37.812149
-73.0,79,37.905794
-51.0,62,37.980709
-17.0,23,38.0091
-71.0,82,38.112085
-96.0,102,38.243107
-44.0,50,38.313052
-8.0,19,38.338624
-12.0,18,38.366554
-10.0,16,38.387223
-56.0,67,38.467572
-51.0,57,38.544746
-125.0,136,38.724111
-80.0,86,38.844907
-51.0,62,38.930847
-71.0,82,39.039881
-20.0,31,39.077466
-46.0,57,39.152749
-62.0,73,40.775663
-40.0,51,40.847517
-43.0,54,40.931596
-11.0,17,40.954623
-119.0,130,41.142301
-51.0,57,41.239614
-56.0,67,41.335783
-60.0,66,41.425243
-48.0,54,41.500463
-17.0,23,41.529304
-65.0,76,41.630508
-15.0,26,41.668088
-17.0,28,41.70528
-79.0,90,41.824257
-38.0,44,41.888553
-16.0,22,41.918813
-10.0,16,41.939339
-18.0,24,41.975671
-1.0,12,41.992051
-120.0,126,42.158956
-25.0,31,42.204064
-26.0,32,42.247211
-22.0,33,42.294675
-108.0,119,42.458108
2.0,9,42.469352
-52.0,58,42.552355
-13.0,19,42.577736
-62.0,73,42.682887
-57.0,63,42.774472
-50.0,56,42.856297
-50.0,56,42.943007
-24.0,30,42.982689
-31.0,37,43.039766
-30.0,36,43.092011
-5.0,11,43.108482
-20.0,26,43.156482
-13.0,24,43.188438
-93.0,104,43.348213
-24.0,30,43.395115
-36.0,47,43.473997
-43.0,49,43.545038
-30.0,41,43.604782
-75.0,81,45.316313
-7.0,13,45.336388
-28.0,39,45.392277
-40.0,46,45.455524
-22.0,28,45.491399
-50.0,56,45.566625
-39.0,45,45.623706
-17.0,23,45.656132
-12.0,18,45.679731
-26.0,37,45.727138
-27.0,33,45.773211
-19.0,30,45.812414
-14.0,25,45.844438
-46.0,52,45.914231
-47.0,58,45.992013
-30.0,36,46.038254
-136.0,147,46.234436
-110.0,121,46.39304
-12.0,18,46.416918
-25.0,31,46.455881
-75.0,81,46.559389
-27.0,38,46.608322
-25.0,36,46.653328
-58.0,64,46.736543
-73.0,84,46.84243
-22.0,33,46.884153
-16.0,27,46.918022
-71.0,82,47.022343
-52.0,58,47.095873
-197.0,208,47.350805
-34.0,45,47.407675
-32.0,38,47.458093
-36.0,47,47.514584
-80.0,91,47.629942
-43.0,49,47.693336
8.0,3,47.697111
9.0,2,47.699625
-64.0,70,47.786777
-30.0,41,47.836086
-54.0,65,49.371507
-27.0,38,49.418031
-33.0,39,49.466807
-50.0,61,49.538933
-10.0,21,49.564352
-95.0,101,49.686548
-42.0,53,49.747231
-2.0,13,49.762683
-31.0,37,49.809129
-24.0,30,49.844332
-44.0,55,49.911135
-44.0,50,49.96833
-4.0,10,49.979951
-28.0,34,50.022698
-4.0,15,50.040172
-12.0,18,50.060872
-3.0,14,50.076707
-6.0,17,50.096262
-45.0,51,50.157273
-19.0,25,50.186786
-16.0,27,50.2213
-37.0,43,50.270966
-59.0,70,50.354261
-3.0,9,50.365248
-94.0,105,50.493108
-4.0,10,50.506082
-47.0,53,50.570023
-10.0,16,50.588912
-29.0,35,50.632938
-13.0,19,50.655116
-39.0,45,50.706324
-10.0,16,50.724972
2.0,9,50.738099
4.0,7,50.746464
-17.0,28,50.77926
-41.0,47,50.83342
-6.0,12,50.850068
-18.0,29,50.884937
-35.0,46,50.968161
-37.0,43,51.019871
-37.0,48,51.080886
-50.0,61,51.189127
-49.0,55,51.275255
-2.0,13,51.291702
-6.0,12,51.308937
-35.0,41,51.363231
-27.0,33,51.406591
-23.0,29,51.442966
-51.0,62,51.524285
-22.0,28,51.558947
-23.0,29,51.597816
-28.0,34,51.64279
-42.0,53,51.714608
-42.0,53,51.781925
-2.0,13,51.801648
-24.0,30,51.841462
-37.0,48,51.91081
-31.0,42,53.464841
-20.0,26,53.498026
-17.0,23,53.525104
-27.0,33,53.566718
-18.0,24,53.597858
-51.0,62,53.67021
-33.0,39,53.719022
-58.0,64,53.803104
-19.0,25,53.833484
-48.0,54,53.904253
10.0,1,53.90589
-14.0,25,53.936789
-19.0,25,53.96884
-5.0,16,53.988833
-15.0,26,54.030676
-1.0,7,54.040936
-37.0,48,54.115708
-62.0,68,54.210506
2.0,9,54.225425
-26.0,32,54.275019
-19.0,30,54.317209
-14.0,25,54.354315
-44.0,55,54.434469
-23.0,29,54.475002
-18.0,24,54.506316
-12.0,18,54.534274
-70.0,76,54.644794
-70.0,81,54.75431
-16.0,22,54.785873
-10.0,16,54.810366
-9.0,15,54.832406
-12.0,18,54.864396
-44.0,50,54.951109
-12.0,18,54.983518
-7.0,13,55.003354
-41.0,47,55.067231
3.0,3,55.071803
-26.0,32,55.117005
-27.0,33,55.164133
-53.0,59,55.24493
-44.0,50,55.314492
-4.0,15,55.335754
-34.0,45,55.400974
-24.0,35,55.450118
-37.0,43,55.511963
-19.0,30,55.550152
-15.0,26,55.589381
-32.0,43,55.64437
-13.0,24,55.676373
-62.0,73,55.771907
-93.0,99,55.905013
-23.0,34,55.95213
-31.0,37,56.000948
4.0,7,56.012904
-13.0,19,56.042439
-52.0,58,56.127838
-9.0,15,56.151539
-5.0,11,56.165689
-18.0,24,56.196549
-15.0,21,56.226955
-43.0,54,57.846201
-16.0,22,57.874385
-59.0,70,57.967014
-38.0,49,58.031852
-17.0,23,58.062313
-43.0,54,58.134219
-21.0,32,58.176413
-8.0,14,58.194014
-14.0,20,58.219246
-14.0,25,58.254116
-80.0,86,58.366465
1.0,10,58.379392
8.0,3,58.383149
-16.0,27,58.417971
-24.0,30,58.458895
-46.0,57,58.530768
-20.0,31,58.572551
-11.0,17,58.59483
-6.0,12,58.61092
-8.0,19,58.635529
-21.0,27,58.672636
-5.0,11,58.686535
-15.0,26,58.719118
-20.0,26,58.75518
-8.0,19,58.780248
-48.0,54,58.847721
-58.0,69,58.938574
-58.0,64,59.020911
-3.0,14,59.038372
-47.0,53,59.111231
-43.0,49,59.174178
-27.0,33,59.219121
-12.0,23,59.249291
-55.0,61,59.329602
-61.0,72,59.425734
-7.0,13,59.442622
-22.0,28,59.478414
-44.0,50,59.545557
-14.0,25,59.577391
-45.0,51,59.646487
-44.0,55,59.719331
4.0,7,59.728102
-24.0,30,59.769984
-14.0,20,59.797991
-98.0,109,59.949827
-18.0,24,59.979576
-10.0,16,59.99961
-11.0,22,60.030729
-8.0,19,60.055896
-41.0,47,60.115422
-13.0,24,60.150302
-30.0,41,60.20238
-75.0,81,60.309121
-44.0,55,60.392997
-10.0,16,60.41481
-5.0,11,60.429398
-34.0,40,60.487001
7.0,4,60.492697
-67.0,78,62.159971
-22.0,28,62.196716
-16.0,27,62.231504
-44.0,55,62.306934
-24.0,35,62.353456
-44.0,55,62.422649
-20.0,26,62.457217
-36.0,42,62.50894
-62.0,68,62.595784
-51.0,62,62.675535
2.0,9,62.686677
3.0,8,62.697003
-16.0,22,62.724335
-12.0,18,62.747425
-12.0,18,62.774031
-11.0,17,62.795173
-9.0,15,62.814055
-34.0,40,62.862895
-32.0,38,62.914046
-44.0,50,62.975175
0.0,11,62.991547
3.0,8,63.001841
-24.0,30,63.038239
5.0,6,63.045752
-37.0,43,63.101856
-25.0,31,63.140156
-27.0,33,63.182566
-14.0,20,63.209975
-31.0,42,63.262077
-11.0,22,63.289792
-28.0,34,63.335339
-51.0,57,63.410114
-72.0,78,63.505898
-33.0,39,63.55698
-4.0,10,63.569338
-21.0,27,63.602084
-6.0,12,63.619225
-7.0,13,63.635344
-35.0,41,63.687505
-30.0,36,63.733223
-29.0,35,63.775533
-2.0,13,63.791485
-6.0,12,63.806167
-21.0,32,63.847653
-45.0,51,63.910236
-54.0,60,63.983868
-44.0,50,64.049311
-14.0,20,64.077162
-44.0,50,64.136426
-8.0,14,64.155994
-7.0,18,64.178246
-10.0,16,64.197299
-64.0,75,64.288553
-18.0,24,64.317295
-5.0,16,64.336657
-34.0,45,64.394244
-55.0,61,64.470246
-34.0,45,64.524496
