#{"t_start": 1707388499.930891, "env_id": "None"}
r,l,t
-140.0,16,5.948514
80.0,3,5.95108
90.0,2,5.952829
-340.0,36,5.984331
-140.0,16,5.998153
-290.0,31,6.024407
90.0,2,6.026346
-20.0,13,6.037049
-60.0,8,6.044293
10.0,10,6.052471
60.0,5,6.056605
0.0,11,6.065821
-10.0,3,6.070606
-330.0,35,6.10007
-110.0,13,6.11138
-50.0,7,6.117342
-20.0,4,6.121164
10.0,10,6.129858
-430.0,54,6.181849
-80.0,10,6.191117
-230.0,25,6.213951
-800.0,82,6.286241
-360.0,47,6.326396
-210.0,32,6.353187
-80.0,10,6.362072
-80.0,10,6.370423
-120.0,14,6.384094
-50.0,16,6.397083
-40.0,15,6.409863
80.0,3,6.412494
40.0,7,6.418266
-250.0,27,6.441909
-150.0,17,6.45606
-150.0,17,6.470997
-40.0,15,6.483582
-150.0,17,6.502182
-20.0,4,6.506344
-30.0,5,6.511134
-120.0,23,6.531719
-90.0,11,6.541608
-60.0,8,6.549508
-80.0,10,6.558261
80.0,3,6.561555
-20.0,4,6.565514
70.0,4,6.570069
100.0,1,6.571382
-10.0,12,6.583509
-80.0,10,6.59912
100.0,1,6.601569
-190.0,21,6.634868
-310.0,33,6.673201
-410.0,43,6.72208
-10.0,3,6.725034
-60.0,8,6.732664
-10.0,3,6.73527
-110.0,13,6.749064
-240.0,26,6.775482
-260.0,28,6.803217
-370.0,39,6.840245
-80.0,10,6.849899
-760.0,78,6.927197
-100.0,21,6.947474
-30.0,5,6.951786
-70.0,9,6.96164
-100.0,21,6.982457
-180.0,29,7.010545
-50.0,7,7.016687
0.0,11,7.027181
-180.0,20,7.045273
50.0,6,7.05018
-20.0,13,7.061612
-90.0,11,7.070728
-20.0,4,7.074413
10.0,10,7.083508
-110.0,13,7.096088
-200.0,22,7.117934
80.0,3,7.120849
-100.0,12,7.131655
-30.0,5,7.135744
0.0,2,7.137418
100.0,1,7.138531
20.0,9,7.147035
-40.0,6,7.152023
-40.0,6,7.157784
-130.0,15,7.171388
-60.0,8,7.191348
-90.0,11,7.200835
-60.0,8,7.207572
-180.0,29,7.235381
-260.0,28,7.259502
-610.0,63,7.316401
20.0,9,7.326915
-110.0,13,7.338022
0.0,2,7.339919
-60.0,8,7.347028
-180.0,20,7.364596
100.0,1,7.365492
-40.0,6,7.370584
-20.0,13,7.381678
100.0,1,7.382562
-290.0,31,7.422488
20.0,9,7.435654
-240.0,26,7.46289
0.0,11,7.472825
30.0,8,7.480613
-140.0,16,7.49529
40.0,7,7.501433
-130.0,15,7.515246
-230.0,25,7.550523
90.0,2,7.552767
100.0,1,7.554484
100.0,1,7.555722
-30.0,5,7.561164
60.0,5,7.566319
-40.0,6,7.574278
-80.0,19,8.576309
10.0,10,8.584892
10.0,1,8.585839
-50.0,16,8.601554
-150.0,26,8.626363
10.0,1,8.627503
100.0,1,8.628478
-120.0,14,8.641275
100.0,1,8.642357
0.0,2,8.644347
-310.0,33,8.673449
-50.0,16,8.687968
-40.0,6,8.69351
-400.0,42,8.732514
100.0,1,8.733459
100.0,1,8.734362
60.0,5,8.738551
-20.0,4,8.742381
0.0,11,8.751692
80.0,3,8.754408
-30.0,14,8.767307
-120.0,14,8.779711
-170.0,19,8.795933
-20.0,4,8.799642
-110.0,13,8.813184
40.0,7,8.819187
-270.0,29,8.845654
-130.0,15,8.858828
-130.0,15,8.871568
60.0,5,8.876145
70.0,4,8.879628
60.0,5,8.883894
-40.0,6,8.889098
-220.0,24,8.910697
-80.0,10,8.9192
-40.0,15,8.932138
-100.0,12,8.942678
-100.0,12,8.953261
-30.0,14,8.966269
-140.0,16,8.980458
-100.0,21,8.998448
90.0,2,9.000491
-100.0,12,9.013205
90.0,2,9.015113
-140.0,16,9.029071
-60.0,8,9.03601
0.0,11,9.04625
