#{"t_start": 1709214327.1528919, "env_id": "None"}
r,l,t
31.0,31,0.103334
127.0,82,0.218067
38.0,38,0.270046
104.0,77,0.386563
112.0,112,0.560602
84.0,84,0.685557
10.0,10,0.697446
28.0,28,0.732136
37.0,28,0.767488
56.0,56,0.842018
29.0,29,0.878216
16.0,16,0.901121
60.0,51,0.965839
147.0,138,1.185405
139.0,112,1.369925
204.0,204,1.65425
73.0,73,1.755407
51.0,42,1.809043
211.0,211,2.117354
97.0,97,2.250493
8.0,8,2.262552
139.0,76,2.36024
41.0,41,2.412324
23.0,23,2.441654
59.0,59,2.515659
132.0,105,2.671652
47.0,47,2.738409
9.0,9,2.749059
28.0,28,2.786831
161.0,134,4.338703
51.0,51,4.409451
76.0,76,4.515708
70.0,61,4.597307
22.0,22,4.624638
125.0,116,4.790269
119.0,119,4.949333
37.0,37,4.996998
67.0,40,5.047527
145.0,145,5.260907
29.0,29,5.298263
71.0,71,5.394471
147.0,120,5.567131
136.0,109,5.748831
87.0,87,5.878146
25.0,25,5.910116
91.0,91,6.045332
19.0,19,6.071569
202.0,202,6.435103
52.0,52,6.50749
49.0,49,6.572046
22.0,22,6.598819
220.0,220,6.891672
24.0,24,6.921617
35.0,35,6.965517
15.0,15,6.987163
40.0,40,7.041468
34.0,34,7.084017
35.0,35,7.131183
239.0,239,8.927374
202.0,175,9.197583
85.0,85,9.309632
169.0,169,9.578355
26.0,17,9.59925
42.0,42,9.654555
100.0,100,9.787805
65.0,65,9.874263
232.0,232,10.193885
160.0,160,10.446154
13.0,13,10.462081
301.0,301,10.90038
34.0,34,10.946007
301.0,301,11.369598
174.0,174,11.608299
229.0,202,13.289212
58.0,58,13.371911
79.0,79,13.480123
19.0,19,13.504481
139.0,139,13.702391
127.0,100,13.878347
44.0,44,13.934117
16.0,16,13.956923
65.0,65,14.049031
73.0,73,14.152629
221.0,221,14.523019
47.0,47,14.589566
84.0,57,14.670831
170.0,143,14.871957
18.0,18,14.896852
103.0,103,15.058479
130.0,130,15.273455
49.0,49,15.368228
139.0,139,15.578285
211.0,211,15.868074
42.0,42,15.921704
36.0,36,15.971204
94.0,94,16.099121
63.0,63,17.578196
141.0,141,17.773739
5.0,5,17.779857
50.0,50,17.857532
96.0,96,17.997561
271.0,271,18.401725
100.0,73,18.504091
57.0,57,18.592115
55.0,55,18.672424
123.0,123,18.843079
127.0,127,19.024426
98.0,98,19.178451
20.0,20,19.211542
138.0,111,19.391181
97.0,97,19.548304
70.0,70,19.681509
76.0,49,19.750204
14.0,14,19.767584
133.0,133,19.968893
160.0,124,20.153862
127.0,127,20.437994
115.0,115,20.625339
180.0,180,22.458719
108.0,108,22.633779
101.0,92,22.79921
14.0,14,22.862649
59.0,59,23.03398
154.0,127,23.255248
79.0,79,23.402863
45.0,45,23.479969
123.0,96,23.64942
124.0,124,23.852878
328.0,301,24.358788
189.0,144,24.607486
145.0,145,24.862428
122.0,122,25.120915
53.0,53,25.237796
145.0,145,25.535882
94.0,94,25.757085
59.0,59,25.898297
250.0,241,28.496152
105.0,105,28.692968
60.0,60,28.816775
181.0,181,29.213926
207.0,198,29.642343
34.0,34,29.701466
37.0,37,29.767131
58.0,58,29.877247
74.0,74,30.025862
165.0,138,30.357178
144.0,144,30.621364
211.0,211,31.059798
244.0,244,31.563606
39.0,39,31.634439
21.0,21,31.674255
43.0,34,31.737965
101.0,101,31.935446
50.0,50,32.037653
59.0,32,32.174935
208.0,181,34.408246
34.0,34,34.461302
59.0,59,34.560794
103.0,103,34.754039
129.0,129,34.983101
13.0,13,35.00647
95.0,95,35.187299
134.0,134,35.468436
197.0,197,35.911277
54.0,27,35.962844
79.0,79,36.130739
12.0,12,36.157629
100.0,100,36.395305
58.0,58,36.546581
212.0,212,37.023106
11.0,11,37.045944
32.0,32,37.101337
144.0,144,37.39198
69.0,69,37.509253
34.0,34,37.583452
96.0,96,37.758449
59.0,59,37.868964
32.0,32,37.922668
32.0,32,37.977644
37.0,37,38.038524
42.0,42,38.10939
57.0,57,38.291241
32.0,32,38.37745
66.0,66,38.508644
49.0,22,40.602758
117.0,117,40.880857
39.0,39,40.969515
121.0,121,41.28188
182.0,182,41.79672
103.0,103,42.003158
40.0,40,42.084188
301.0,301,42.848296
