#{"t_start": 1708272699.544497, "env_id": "None"}
r,l,t
-56.0,67,31.070035
-23.0,29,31.100864
-35.0,46,32.341467
-74.0,85,32.440192
-59.0,65,32.50889
-47.0,58,32.571038
-42.0,53,32.627685
-43.0,54,32.693434
-172.0,178,32.901119
-67.0,78,32.994128
-27.0,38,33.039775
-37.0,48,33.096166
-23.0,34,33.136863
-7.0,13,33.151064
-27.0,33,33.187313
-132.0,143,33.343384
-81.0,87,33.439805
-145.0,151,33.604584
-52.0,63,33.676843
-34.0,45,33.725612
-31.0,37,33.768723
-10.0,21,33.790889
-42.0,48,33.842219
-66.0,72,33.925552
-154.0,165,34.141752
-16.0,27,34.174617
-58.0,64,34.245381
-71.0,82,34.34111
-84.0,90,34.445948
-42.0,48,34.501607
-48.0,59,34.570044
-67.0,78,35.937481
-31.0,37,35.980054
-68.0,74,36.068874
-139.0,150,36.239522
-40.0,46,36.29427
-264.0,270,36.64271
-37.0,48,36.70176
-40.0,51,36.760362
-34.0,45,36.82476
-8.0,19,36.848222
-45.0,56,36.918277
-19.0,25,36.948108
-45.0,51,37.008513
-138.0,149,37.202672
-92.0,98,37.316197
-60.0,71,37.401139
-81.0,92,37.510815
-28.0,39,37.555744
2.0,9,37.565245
-85.0,96,37.675666
-92.0,103,37.814633
-66.0,77,37.958675
-50.0,61,38.029388
-49.0,55,38.094882
-3.0,9,38.10581
-63.0,69,38.187618
-22.0,28,38.220155
-46.0,52,38.285905
-34.0,45,38.337229
-22.0,28,38.37376
-28.0,39,38.417476
-255.0,266,40.003418
-100.0,111,40.129589
8.0,3,40.133488
-83.0,94,40.237755
-34.0,45,40.288777
-50.0,56,40.350287
-128.0,139,40.503567
-75.0,81,40.599562
-9.0,20,40.622629
-59.0,70,40.705209
-228.0,239,40.971718
-24.0,35,41.007507
-14.0,25,41.03386
-33.0,44,41.083462
-20.0,31,41.11511
-357.0,368,41.522944
-86.0,97,41.628311
-17.0,23,41.653906
-43.0,54,41.713954
-198.0,209,41.945143
-35.0,41,41.991047
-27.0,33,42.027632
-29.0,40,43.230208
-57.0,68,43.302288
-66.0,72,43.378258
-8.0,14,43.392621
-22.0,33,43.426012
-10.0,21,43.446017
-44.0,50,43.498557
-22.0,28,43.526995
-42.0,48,43.576829
-126.0,132,43.732138
-38.0,44,43.778728
-44.0,55,43.833641
-69.0,75,43.908722
-44.0,50,43.960918
-55.0,66,44.029856
-149.0,160,44.192232
-22.0,33,44.225618
-28.0,34,44.260007
-115.0,121,44.382946
-176.0,187,44.575555
-42.0,53,44.630829
-54.0,60,44.689899
-23.0,29,44.720205
-73.0,79,44.798696
-39.0,45,44.846189
-95.0,106,44.958409
-39.0,50,45.009412
-55.0,61,45.073139
-35.0,41,45.121698
-43.0,54,45.178187
-95.0,106,45.287561
-67.0,73,46.470317
-44.0,50,46.523531
-180.0,186,46.717611
-16.0,27,46.746137
-62.0,73,46.824917
-112.0,118,46.950195
-22.0,33,46.982806
-76.0,82,47.076776
-9.0,20,47.098767
-65.0,76,47.179833
-71.0,82,47.264894
-38.0,49,47.318234
-109.0,115,47.443897
-23.0,29,47.474565
-26.0,32,47.506107
-28.0,39,47.550941
-71.0,77,47.634103
-60.0,66,47.704262
-1.0,12,47.718752
-17.0,23,47.745509
-83.0,94,47.860591
-31.0,37,47.902903
-29.0,40,47.950429
-145.0,156,48.130793
-44.0,50,48.187936
-11.0,17,48.206341
-35.0,41,48.250008
-51.0,57,48.311525
-27.0,38,48.353852
-29.0,35,48.393758
-21.0,32,48.42825
-47.0,53,48.492371
-83.0,89,48.590094
-10.0,16,48.607161
-39.0,45,48.65462
-69.0,80,49.979072
-70.0,81,50.071737
-67.0,78,50.162471
-31.0,42,50.210593
-23.0,34,50.25208
-68.0,74,50.340972
-47.0,53,50.40651
-30.0,41,50.453618
-14.0,25,50.48041
7.0,4,50.485694
-40.0,46,50.537017
-22.0,33,50.574622
-11.0,17,50.593712
-48.0,54,50.693495
-38.0,49,50.765642
-28.0,39,50.814822
-71.0,82,50.910827
-27.0,33,50.950412
-22.0,33,50.990207
-39.0,50,51.053224
-49.0,55,51.114363
-36.0,47,51.165967
-30.0,41,51.210995
-21.0,32,51.246231
-81.0,92,51.348213
-14.0,20,51.370186
-31.0,37,51.411665
-17.0,23,51.437755
-28.0,39,51.480963
1.0,10,51.49231
-71.0,77,51.596979
-23.0,29,51.634489
-41.0,52,51.694655
-25.0,36,51.739506
-20.0,26,51.769822
-12.0,18,51.788902
-79.0,90,51.888844
-87.0,98,51.999956
-68.0,74,52.081663
-11.0,22,52.10565
-122.0,133,52.2572
-67.0,78,52.340426
-33.0,39,53.586436
-30.0,41,53.634487
-65.0,76,53.71701
-43.0,49,53.771313
-28.0,34,53.805264
-23.0,29,53.836933
-24.0,35,53.87265
-106.0,112,53.989352
-28.0,34,54.027061
-113.0,124,54.158378
-28.0,34,54.194054
-25.0,36,54.235954
-40.0,51,54.291383
-51.0,57,54.356128
-48.0,54,54.415257
-31.0,37,54.458623
-52.0,58,54.522072
-66.0,72,54.605738
4.0,7,54.613191
2.0,9,54.623597
-23.0,34,54.662796
-26.0,32,54.700563
-65.0,71,54.78141
-28.0,34,54.82042
-4.0,15,54.837069
-30.0,36,54.880435
-66.0,72,54.981112
-108.0,114,55.110362
10.0,1,55.11162
-23.0,29,55.143394
-10.0,16,55.160822
-120.0,131,55.309698
-20.0,31,55.342856
-6.0,12,55.356148
-42.0,53,55.421967
-1.0,12,55.437717
-24.0,35,55.494043
-26.0,32,55.540295
-75.0,81,55.645826
-29.0,40,55.694734
-1.0,12,55.708887
-19.0,25,55.740626
-38.0,49,55.800502
-15.0,26,55.829472
-71.0,77,57.154374
-26.0,32,57.189688
-58.0,64,57.263976
-24.0,30,57.298307
-19.0,30,57.33316
-23.0,29,57.368434
-32.0,38,57.413959
-54.0,65,57.490733
-37.0,48,57.544988
-25.0,36,57.587585
-53.0,64,57.658925
-65.0,76,57.755215
-72.0,83,57.869081
-19.0,30,57.908429
-19.0,30,57.942133
-64.0,70,58.022446
-59.0,70,58.105314
-7.0,13,58.12111
-17.0,23,58.147507
-18.0,24,58.174751
-73.0,79,58.268877
-5.0,16,58.286535
-40.0,51,58.345544
-152.0,163,58.532238
-39.0,50,58.591765
-43.0,54,58.655978
-12.0,18,58.675494
-71.0,82,58.768677
-6.0,12,58.7827
-56.0,67,58.870721
-67.0,78,58.96194
-56.0,67,59.036152
-61.0,67,59.108054
6.0,5,59.113157
-24.0,30,59.14832
-106.0,117,59.278019
-5.0,11,59.290578
-47.0,53,59.351291
-37.0,43,59.396553
-42.0,53,59.457507
-19.0,30,59.490929
-19.0,30,59.523527
-82.0,93,60.787754
-46.0,57,60.848285
-24.0,30,60.878281
-92.0,98,60.977245
-20.0,26,61.004204
-23.0,29,61.038247
-26.0,37,61.078531
-14.0,25,61.106385
-8.0,14,61.124675
-150.0,161,61.289527
-28.0,39,61.328394
-23.0,29,61.361996
-12.0,18,61.380641
-33.0,39,61.420449
-45.0,51,61.474692
-9.0,20,61.494842
-46.0,52,61.550162
-33.0,44,61.593259
-15.0,26,61.621317
-7.0,18,61.639388
-9.0,15,61.656486
-41.0,52,61.710318
-95.0,101,61.814857
-20.0,31,61.847918
-23.0,29,61.882337
-22.0,28,61.910568
6.0,5,61.916247
-41.0,52,61.973217
-64.0,70,62.045735
-29.0,40,62.089786
-13.0,19,62.110155
-10.0,21,62.132957
-4.0,15,62.150224
-43.0,49,62.205089
-98.0,104,62.308939
-22.0,28,62.336822
-22.0,33,62.370491
-22.0,33,62.406484
-3.0,14,62.420276
-63.0,74,62.49695
-9.0,15,62.512542
-18.0,29,62.541565
-12.0,18,62.559561
-11.0,22,62.584286
-8.0,19,62.603617
-41.0,47,62.650438
-31.0,37,62.690049
-16.0,22,62.711985
-70.0,81,62.798847
-8.0,19,62.819273
-139.0,145,64.128401
-12.0,18,64.149046
-52.0,58,64.207635
-6.0,12,64.219684
-29.0,35,64.256438
-63.0,69,64.325489
-53.0,64,64.391604
-23.0,29,64.420508
-41.0,47,64.469919
-6.0,12,64.481441
-27.0,38,64.520045
-31.0,37,64.562629
-47.0,53,64.616987
-47.0,58,64.678212
-18.0,29,64.709186
-107.0,118,64.831675
-52.0,58,64.891696
-33.0,39,64.929926
4.0,7,64.936982
-69.0,75,65.013391
-17.0,23,65.036757
-83.0,89,65.137174
3.0,8,65.146344
-12.0,18,65.167001
-96.0,102,65.278467
-11.0,17,65.297282
-8.0,19,65.31988
-15.0,21,65.342393
-27.0,33,65.377506
-54.0,60,65.444064
-26.0,37,65.485056
-17.0,28,65.51509
-19.0,25,65.542267
8.0,3,65.545363
-35.0,41,65.594297
-33.0,44,65.645361
-30.0,41,65.689438
-5.0,16,65.70624
-36.0,47,65.759928
-5.0,11,65.772331
-23.0,29,65.80509
-19.0,30,65.838782
-12.0,18,65.857242
-23.0,29,65.888636
-22.0,28,65.918433
-51.0,57,65.983646
-33.0,39,66.028894
-29.0,35,66.073388
-20.0,26,66.106047
-60.0,66,66.186756
-87.0,93,67.550205
-1.0,12,67.563584
-26.0,37,67.606191
-70.0,81,67.696597
-50.0,61,67.768108
8.0,3,67.771494
-59.0,65,67.863797
-59.0,70,67.95604
-20.0,31,67.99071
-47.0,53,68.051043
-11.0,17,68.069945
-21.0,27,68.10061
-41.0,52,68.159122
-24.0,35,68.200285
-42.0,53,68.263602
-42.0,48,68.320455
-27.0,33,68.360587
-10.0,16,68.377951
